taxon_id,source_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sceloporus virgatus,Sceloporus,,virgatus,,Smith,1938,,Striped Plateau Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sceloporus woodi,Sceloporus,,woodi,,Stejneger,1918,,Florida Scrub Lizard
herps,http://www.mendeley.com/c/5682889944/g/2058663/rivero-1998-the-amphibians-and-reptiles-of-puerto-rico/,Scinax rubra,Scinax,,rubra,,Daudin,1802,Common Scinax,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Scincella lateralis,Scincella,,lateralis,,Say in James,1823,,Little Brown Skink
herps,,Scincilla lateralis,Scincilla,,lateralis,,,,,Ground Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Seminatrix pygaea,Seminatrix,,pygaea,,Cope,1871,,Black Swampsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Seminatrix pygaea cyclas,Seminatrix,,pygaea,cyclas,Dowling,1950,,Southern Florida Swampsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Seminatrix pygaea paludis,Seminatrix,,pygaea,paludis,Dowling,1950,,Carolina Swampsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Seminatrix pygaea pygaea,Seminatrix,,pygaea,pygaea,Cope,1871,,Northern Florida Swampsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Senticolis triaspis,Senticolis,,triaspis,,Cope,1866,,Green Ratsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Senticolis triaspis intermedia,Senticolis,,triaspis,intermedia,Boettger,1883,,Northern Green Ratsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Siren intermedia,Siren,,intermedia,,Barnes,1826,,Lesser Siren
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Siren intermedia intermedia,Siren,,intermedia,intermedia,Barnes,1826,,Eastern Lesser Siren
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Siren intermedia nettingi,Siren,,intermedia,nettingi,Goin,1942,,Western Lesser Siren
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Siren lacertina,Siren,,lacertina,,Linnaeus,1766,,Greater Siren
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sistrurus catenatus,Sistrurus,,catenatus,,Rafinesque,1818,,Massasauga
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sistrurus catenatus catenatus,Sistrurus,,catenatus,catenatus,Rafinesque,1818,,Eastern Massasauga
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sistrurus catenatus edwardsii,Sistrurus,,catenatus,edwardsii,Baird and Girard,1853,,Desert Massasauga
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sistrurus catenatus tergeminus,Sistrurus,,catenatus,tergeminus,Say,1823,,Western Massasauga
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sistrurus miliarius,Sistrurus,,miliarius,,Linnaeus,1766,,Pygmy Rattlesnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sistrurus miliarius barbouri,Sistrurus,,miliarius,barbouri,Gloyd,1935,,Dusky Pygmy Rattlesnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sistrurus miliarius miliarius,Sistrurus,,miliarius,miliarius,Linnaeus,1766,,Carolina Pygmy Rattlesnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sistrurus miliarius streckeri,Sistrurus,,miliarius,streckeri,Gloyd,1935,,Western Pygmy Rattlesnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Smilisca baudinii,Smilisca,,baudinii,,Dumeril and Bibron,1841,,Mexican Treefrog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Smilisca fodiens,Smilisca,,fodiens,,Boulenger,1882,,Lowland Burrowing Treefrog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sonora semiannulata,Sonora,,semiannulata,,Baird and Girard,1853,,Western Groundsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sonora semiannulata semiannulata,Sonora,,semiannulata,semiannulata,Baird and Girard,1853,,Variable Groundsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sonora semiannulata taylori,Sonora,,semiannulata,taylori,Boulenger,1894,,Southern Texas Groundsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Spea bombifrons,Spea,,bombifrons,,Cope,1863,,Plains Spadefoot
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Spea hammondii,Spea,,hammondii,,Baird,1859,,Western Spadefoot
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Spea intermontana,Spea,,intermontana,,Cope,1883,,Great Basin Spadefoot
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Spea multiplicata,Spea,,multiplicata,,Cope,1863,,Mexican Spadefoot
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Spea multiplicata stagnalis,Spea,,multiplicata,stagnalis,Cope,1875,,Chihuahuan Desert Spadefoot
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sphaerodactylus argus,Sphaerodactylus,,argus,,Gosse,1850,,Ocellated Gecko
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sphaerodactylus elegans,Sphaerodactylus,,elegans,,MacLeay,1834,,Ashy Gecko
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus gaigeae,Sphaerodactylus,,gaigeae,,Grant,1932,Gaige's Dwarf Gecko,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus klauberi,Sphaerodactylus,,klauberi,,Grant,1931,Puerto Rico Upland Gecko,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus levinsi,Sphaerodactylus,,levinsi,,Heatwole,1968,Desecheo Gecko,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis ateles,Sphaerodactylus,,macrolepis,ateles,Thomas & Schwartz,1966,Big-scaled Least Gecko,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis grandisquamis,Sphaerodactylus,,macrolepis,grandisquamis,Stejneger,1904,Big-scaled Least Gecko,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis guarionex,Sphaerodactylus,,macrolepis,guarionex,Thomas & Schwartz,1966,Big-scaled Least Gecko,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis inigoi,Sphaerodactylus,,macrolepis,inigoi,Thomas & Schwartz,1966,Big-scaled Least Gecko,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis macrolepis,Sphaerodactylus,,macrolepis,macrolepis,Gunther,1859,Big-scaled Least Gecko,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis mimetes,Sphaerodactylus,,macrolepis,mimetes,Thomas & Schwartz,1966,Big-scaled Least Gecko,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis phoberus,Sphaerodactylus,,macrolepis,phoberus,Thomas & Schwartz,1966,Big-scaled Least Gecko,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis spanius,Sphaerodactylus,,macrolepis,spanius,Thomas & Schwartz,1966,Big-scaled Least Gecko,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis stibarus,Sphaerodactylus,,macrolepis,stibarus,Thomas & Schwartz,1966,Big-scaled Least Gecko,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus micropithecus,Sphaerodactylus,,micropithecus,,Schwartz,1977,Monite Gecko,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus monensis,Sphaerodactylus,,monensis,,Meerwarth,1901,Mona Dwarf Gecko,
herps,,Sphaerodactylus nicholsi,Sphaerodactylus,,nicholsi,,,,,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus nicholsi nicholsi,Sphaerodactylus,,nicholsi,nicholsi,Grant,1931,Puerto Rico Crescent Sphaero,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sphaerodactylus notatus,Sphaerodactylus,,notatus,,Baird,1859,,Reef Gecko
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sphaerodactylus notatus notatus,Sphaerodactylus,,notatus,notatus,Baird,1859,,Florida Reef Gecko
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus roosevelti,Sphaerodactylus,,roosevelti,,Grant,1931,Roosevelt's Least Gecko,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus townsendi,Sphaerodactylus,,townsendi,,Grant,1931,Townsend's Least Gecko,
herps,http://www.mendeley.com/c/5682076084/g/2058663/hedges-2012-a-new-skink-fauna-from-caribbean-islands-squamata-mabuyidae-mabuyinae/,Spondylurus culebrae,Spondylurus,,culebrae,,Hedges and Conn,2012,Culebra Skink,
herps,http://www.mendeley.com/c/5682076084/g/2058663/hedges-2012-a-new-skink-fauna-from-caribbean-islands-squamata-mabuyidae-mabuyinae/,Spondylurus monae,Spondylurus,,monae,,Hedges and Conn,2012,Mona Skink,
herps,http://www.mendeley.com/c/5682076084/g/2058663/hedges-2012-a-new-skink-fauna-from-caribbean-islands-squamata-mabuyidae-mabuyinae/,Spondylurus monitae,Spondylurus,,monitae,,Hedges and Conn,2012,Monito Skink,
herps,http://www.mendeley.com/c/5682076084/g/2058663/hedges-2012-a-new-skink-fauna-from-caribbean-islands-squamata-mabuyidae-mabuyinae/,Spondylurus nitidus,Spondylurus,,nitidus,,Garman,1887,Puerto Rican Skink,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Stereochilus marginatus,Stereochilus,,marginatus,,Hallowell,1856,,Many-lined Salamander
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sternotherus carinatus,Sternotherus,,carinatus,,Gray,1855,,Razor-backed Musk Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sternotherus depressus,Sternotherus,,depressus,,Tinkle and Webb,1955,,Flattened Musk Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sternotherus minor,Sternotherus,,minor,,Agassiz,1857,,Loggerhead Musk Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sternotherus minor minor,Sternotherus,,minor,minor,Agassiz,1857,,Loggerhead Musk Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sternotherus minor peltifer,Sternotherus,,minor,peltifer,Smith and Glass,1947,,Stripe-necked Musk Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Sternotherus odoratus,Sternotherus,,odoratus,,Latreille,1801,,Eastern Musk Turtle
herps,,Stilosoma extenuatum,Stilosoma,,extenuatum,,,,,Short-tailed Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Storeria dekayi,Storeria,,dekayi,,Holbrook,1836,,Dekay's Brownsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Storeria dekayi dekayi,Storeria,,dekayi,dekayi,Holbrook,1836,,Northern Brownsnake
herps,,Storeria dekayi dekayi/wrightorum,Storeria,,dekayi,dekayi/wrightorum,,,,Norther/Midland brown snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Storeria dekayi limnetes,Storeria,,dekayi,limnetes,Anderson,1961,,Marsh Brownsnake
herps,,Storeria dekayi subspecies,Storeria,,dekayi,subspecies,,,,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Storeria dekayi texana,Storeria,,dekayi,texana,Trapido,1944,,Texas Brownsnake
herps,,Storeria dekayi victa,Storeria,,dekayi,victa,,,,Florida Brown Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Storeria dekayi wrightorum,Storeria,,dekayi,wrightorum,Trapido,1944,,Midland Brownsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Storeria occipitomaculata,Storeria,,occipitomaculata,,Storer,1839,,Red-bellied Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Storeria occipitomaculata obscura,Storeria,,occipitomaculata,obscura,Trapido,1944,,Florida Red-bellied Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Storeria occipitomaculata occipitomaculata,Storeria,,occipitomaculata,occipitomaculata,Storer,1839,,Northern Red-bellied Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Storeria occipitomaculata pahasapae,Storeria,,occipitomaculata,pahasapae,Smith,1963,,Black Hills Red-bellied Snake
herps,,Storeria occipitomaculata unknown,Storeria,,occipitomaculata,unknown,,,,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Storeria victa,Storeria,,victa,,Hay,1892,,Florida Brownsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tantilla atriceps,Tantilla,,atriceps,,Gunther,1895,,Mexican Black-headed Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tantilla coronata,Tantilla,,coronata,,Baird and Girard,1853,,Southeastern Crowned Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tantilla cucullata,Tantilla,,cucullata,,Minton,1956,,Trans-Pecos Black-headed Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tantilla gracilis,Tantilla,,gracilis,,Baird and Girard,1853,,Flat-headed Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tantilla hobartsmithi,Tantilla,,hobartsmithi,,Taylor,1937,,Smith's Black-headed Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tantilla nigriceps,Tantilla,,nigriceps,,Kennicott,1860,,Plains Black-headed Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tantilla oolitica,Tantilla,,oolitica,,Telford,1966,,Rim Rock Crowned Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tantilla planiceps,Tantilla,,planiceps,,Blainville,1835,,Western Black-headed Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tantilla relicta,Tantilla,,relicta,,Telford,1966,,Florida Crowned Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tantilla relicta neilli,Tantilla,,relicta,neilli,Telford,1966,,Central Florida Crowned Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tantilla relicta pamlica,Tantilla,,relicta,pamlica,Telford,1966,,Coastal Dunes Crowned Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tantilla relicta relicta,Tantilla,,relicta,relicta,Telford,1966,,Peninsula Crowned Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tantilla wilcoxi,Tantilla,,wilcoxi,,Stejneger,1903,,Chihuahuan Black-headed Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tantilla yaquia,Tantilla,,yaquia,,Smith,1942,,Yaqui Black-headed Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tarentola annularis,Tarentola,,annularis,,Geoffroy Saint-Hilaire,1827,,Ringed Wall Gecko
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Tarentola mauritanica,Tarentola,,mauritanica,,Linnaeus,1758,,Moorish Gecko
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Taricha granulosa,Taricha,,granulosa,,Skilton,1849,,Rough-skinned Newt
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Taricha rivularis,Taricha,,rivularis,,Twitty,1935,,Red-bellied Newt
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Taricha torosa,Taricha,,torosa,,Rathke,1833,,California Newt
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Taricha torosa sierrae,Taricha,,torosa,sierrae,Twitty,1942,,Sierra Newt
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Taricha torosa torosa,Taricha,,torosa,torosa,Rathke,1833,,Coast Range Newt
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Terrapene carolina,Terrapene,,carolina,,Linnaeus,1758,,Eastern Box Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Terrapene carolina bauri,Terrapene,,carolina,bauri,Taylor,1894,,Florida Box Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Terrapene carolina carolina,Terrapene,,carolina,carolina,Linnaeus,1758,,Eastern Box Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Terrapene carolina major,Terrapene,,carolina,major,Agassiz,1857,,Gulf Coast Box Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Terrapene carolina triunguis,Terrapene,,carolina,triunguis,Agassiz,1857,,Three-toed Box Turtle
herps,,Terrapene carolina unknown,Terrapene,,carolina,unknown,,,,Box turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Terrapene ornata,Terrapene,,ornata,,Agassiz,1857,,Ornate Box Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Terrapene ornata luteola,Terrapene,,ornata,luteola,Smith and Ramsey,1952,,Desert Box Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Terrapene ornata ornata,Terrapene,,ornata,ornata,Agassiz,1857,,Ornate Box Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis atratus,Thamnophis,,atratus,,Kennicott,1860,,Aquatic Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis atratus atratus,Thamnophis,,atratus,atratus,Kennicott,1860,,Santa Cruz Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis atratus hydrophilus,Thamnophis,,atratus,hydrophilus,Fitch,1936,,Oregon Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis atratus zaxanthus,Thamnophis,,atratus,zaxanthus,Boundy,1999,,Diablo Range Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis brachystoma,Thamnophis,,brachystoma,,Cope,1892,,Short-headed Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis butleri,Thamnophis,,butleri,,Cope,1889,,Butler's Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis couchii,Thamnophis,,couchii,,Kennicott,1859,,Sierra Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis cyrtopsis,Thamnophis,,cyrtopsis,,Kennicott,1860,,Black-necked Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis cyrtopsis cyrtopsis,Thamnophis,,cyrtopsis,cyrtopsis,Kennicott,1860,,Western Black-necked Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis cyrtopsis ocellatus,Thamnophis,,cyrtopsis,ocellatus,Cope,1880,,Eastern Black-necked Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis elegans,Thamnophis,,elegans,,Baird and Girard,1853,,Terrestrial Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis elegans elegans,Thamnophis,,elegans,elegans,Baird and Girard,1853,,Mountain Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis elegans terrestris,Thamnophis,,elegans,terrestris,Fox,1951,,Coast Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis elegans vagrans,Thamnophis,,elegans,vagrans,Baird and Girard,1853,,Wandering Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis eques,Thamnophis,,eques,,Reuss,1834,,Mexican Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis eques megalops,Thamnophis,,eques,megalops,Kennicott,1860,,Brown Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis gigas,Thamnophis,,gigas,,Fitch,1940,,Giant Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis hammondii,Thamnophis,,hammondii,,Kennicott,1860,,Two-striped Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis marcianus,Thamnophis,,marcianus,,Baird and Girard,1853,,Checkered Gartersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis marcianus marcianus,Thamnophis,,marcianus,marcianus,Baird and Girard,1853,,Marcy's Checkered
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Thamnophis ordinoides,Thamnophis,,ordinoides,,Baird and Girard,1852,,Northwestern Gartersnake
