site,genus,sp,subsp,common_name,source
SERC,Nastra,lherminier,,swarthy skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Lerema,accius,,clouded skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Ancyloxyphanumitor,,,least skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Hesperia,metea,,cobweb skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Hesperia,leonardus,,Leonard's skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Atalopedes,campestris,,sachem,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Hylephila,phyleus,,fiery skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Polites,vibex,,whirlabout,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Polites,peckius,,Peck's skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Polites,origenes,,crossline skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Polites,themistocles,,tawny-edged skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Pompeius,verna,,little glassywing,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Wallengrenia,egeremet,,northern broken-dash,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Wallengrenia,otho,,southern broken-dash,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Anatrytone,logan,,Delaware skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Poanes,bobomok,,Hobomok skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Poanes,zabulon,,Zabulon skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Poanes,viator,,broad-winged skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Poanes,massasoit,,mulberry wing,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Poanes,aaroni,,Aaron's skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Euphyes,conspicua,,black dash,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Euphyes,vestris,,dun skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Atrytonopsis,hianna,,dusted skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Amblyscirtes,vialis,,common roadside-skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Panoquina,ocola,,Ocola skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Panoquina,panoquin,,salt marsh skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Ascia,monuste,,great southern white,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Atlides,halesus,,great purple hairstreak,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Satyrium,edwardsii,,Edward's hairstreak,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Enodia,anthedon,,northern pearly-eye,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Hermeuptychia,sosybius,,Carolina satyr,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Erynnis,martialis,,mottled duskywing,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Thymelicus,lineola,,european skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Euphyes,dion,,Dion skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Hyphantria,cunea,,fall webworm moth,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Spilosoma,virginica,,yellow woolly bear moth,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Melanolophia,canadaria,,Canadian melanophia,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Epimecis,hortaria,,tulip tree beauty,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Choristoneura,rosaceana,,oblique banded leafroller,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
