taxon_id,spp_id,resource_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name,species_level_id
beetle,Bemaux,Lorenz_2005,Bembidion auxiliator,Bembidion,Notaphus,auxiliator,,Casey,1924,110092,,1
beetle,Bemcan,Lorenz_2005,Bembidion canadianum,Bembidion,Trepanedoris,canadianum,,Casey,1924,109983,,1
beetle,Bemcar3,Lorenz_2005,Bembidion carolinense,Bembidion,Plataphus,carolinense,,Casey,1924,109869,,1
beetle,Bemimp2,Lorenz_2005,Bembidion improvidens,Bembidion,Plataphodes,improvidens,,Casey,1924,109851,,1
beetle,Bemmar,Lorenz_2005,Bembidion marinianum,Bembidion,Hydriomicrus,marinianum,,Casey,1924,110088,,1
beetle,Bemmod,Lorenz_2005,Bembidion modocianum,Bembidion,Testediolum,modocianum,,Casey,1924,110089,,1
beetle,Bemnog,Lorenz_2005,Bembidion nogalesium,Bembidion,Furcacampa,nogalesium,,Casey,1924,110095,,1
beetle,Bemper1,Lorenz_2005,Bembidion perbrevicolle,Bembidion,Testediolum,perbrevicolle,,Casey,1924,110085,,1
beetle,Bempla1,Lorenz_2005,Bembidion placeranum,Bembidion,Plataphodes,placeranum,,Casey,1924,110086,,1
beetle,Bemsem2,Lorenz_2005,Bembidion semiopacum,Bembidion,Notaphus,semiopacum,,Casey,1924,110093,,1
beetle,Bemsie,Lorenz_2005,Bembidion sierricola,Bembidion,Plataphus,sierricola,,Casey,1924,109857,,1
beetle,Bemsub1,Lorenz_2005,Bembidion subaerarium,Bembidion,Hirmoplataphus,subaerarium,,Casey,1924,110087,,1
beetle,Bracar,Lorenz_2005,Bradycellus carolinensis,Bradycellus,Stenocellus,carolinensis,,Casey,1924,111032,,1
beetle,Bracur,Lorenz_2005,Bradycellus curticollis,Bradycellus,Liocellus,curticollis,,Casey,1924,,,1
beetle,Brahum,Lorenz_2005,Bradycellus humboldtianus,Bradycellus,Stenocellus,humboldtianus,,Casey,1924,111034,,1
beetle,Bralat2,Lorenz_2005,Bradycellus laticollis,Bradycellus,Liocellus,laticollis,,Casey,1924,111009,,1
beetle,Bratah,Lorenz_2005,Bradycellus tahoensis,Bradycellus,Liocellus,tahoensis,,Casey,1924,111008,,1
beetle,Braver,Lorenz_2005,Bradycellus veronianus,Bradycellus,Stenocellus,veronianus,,Casey,1924,111033,,1
beetle,Disdal,Lorenz_2005,Discoderus dallasensis,Discoderus,,dallasensis,,Casey,1924,111383,,1
beetle,Dispap,Lorenz_2005,Discoderus papagonis,Discoderus,,papagonis,,Casey,1924,111381,,1
beetle,Disper,Lorenz_2005,Discoderus peregrinus,Discoderus,,peregrinus,,Casey,1924,111384,,1
beetle,Distex,Lorenz_2005,Discoderus texanus,Discoderus,,texanus,,Casey,1924,111382,,1
beetle,Harani,Lorenz_2005,Harpalus animosus,Harpalus,Harpalus,animosus,,Casey,1924,111228,,1
beetle,Harind2,Lorenz_2005,Harpalus indigens,Harpalus,Harpalus,indigens,,Casey,1924,111238,,1
beetle,Harobn,Lorenz_2005,Harpalus obnixus,Harpalus,Harpalus,obnixus,,Casey,1924,111266,,1
beetle,Harpar,Lorenz_2005,Harpalus paratus,Harpalus,Pseudoophonus,paratus,,Casey,1924,111216,,1
beetle,Harrev,Lorenz_2005,Harpalus reversus,Harpalus,Harpalus,reversus,,Casey,1924,,,1
beetle,Loxbre2,Lorenz_2005,Loxandrus breviusculus,Loxandrus,,breviusculus,,Casey,1924,110808,,1
beetle,Loxcin,Lorenz_2005,Loxandrus cincinnati,Loxandrus,,cincinnati,,Casey,1924,110779,,1
beetle,Poeluc2,Larochelle_2003,Poecilus lucublandus acomanus,Poecilus,Poecilus,lucublandus,acomanus,Casey,1924,,,1
beetle,Poeluc3,Larochelle_2003,Poecilus lucublandus louisinus,Poecilus,Poecilus,lucublandus,louisinus,Casey,1924,,,1
beetle,Pseruf2,Lorenz_2005,Pseudomorpha ruficollis,Pseudomorpha,,ruficollis,,Casey,1924,111779,,1
beetle,Ptebal,Lorenz_2005,Pterostichus baldwini,Pterostichus,Hypherpes,baldwini,,Casey,1924,110656,,1
beetle,Ptepro1,Lorenz_2005,Pterostichus protensiformis,Pterostichus,Hypherpes,protensiformis,,Casey,1924,110654,,1
beetle,Pteten,Lorenz_2005,Pterostichus tenuis,Pterostichus,Pseudomaseus,tenuis,,Casey,1924,,,1
beetle,Selmun,Lorenz_2005,Selenophorus municeps,Selenophorus,Celiamorphus,municeps,,Casey,1924,111348,,1
beetle,Selnan,Lorenz_2005,Selenophorus nanulus,Selenophorus,Celiamorphus,nanulus,,Casey,1924,111350,,1
beetle,Selsub,Lorenz_2005,Selenophorus subtropicus,Selenophorus,Celiamorphus,subtropicus,,Casey,1924,111349,,1
beetle,Seltre,Lorenz_2005,Selenophorus trepidus,Selenophorus,Selenophorus,trepidus,,Casey,1924,111347,,1
beetle,Steext,Lorenz_2005,Stenolophus extensicollis,Stenolophus,Stenolophus,extensicollis,,Casey,1924,111043,,1
beetle,Scabul,Lorenz_2005,Scaphinotus bullatus,Scaphinotus,Brennus,bullatus,,Van Dyke,1924,109471,,1
beetle,Scajoh,Lorenz_2005,Scaphinotus johnsoni,Scaphinotus,Brennus,johnsoni,,Van Dyke,1924,109466,,1
beetle,Scalon,Lorenz_2005,Scaphinotus longiceps,Scaphinotus,Neocychrus,longiceps,,Van Dyke,1924,109480,,1
beetle,Dyscri,Lorenz_2005,Dyschirius criddlei,Dyschirius,Eudyschirius,criddlei,,Fall,1925,,,1
beetle,Psealu,Lorenz_2005,Pseudomorpha alutacea,Pseudomorpha,,alutacea,,Notman,1925,111768,,1
beetle,Psecha,Lorenz_2005,Pseudomorpha champlaini,Pseudomorpha,,champlaini,,Notman,1925,111772,,1
beetle,Psecon2,Lorenz_2005,Pseudomorpha consanguinea,Pseudomorpha,,consanguinea,,Notman,1925,111773,,1
beetle,Psefal,Lorenz_2005,Pseudomorpha falli,Pseudomorpha,,falli,,Notman,1925,111777,,1
beetle,Psehub3,Lorenz_2005,Pseudomorpha hubbardi,Pseudomorpha,,hubbardi,,Notman,1925,111778,,1
beetle,Psesch2,Lorenz_2005,Pseudomorpha schwarzi,Pseudomorpha,,schwarzi,,Notman,1925,,,1
beetle,Pseten5,Lorenz_2005,Pseudomorpha tenebroides,Pseudomorpha,,tenebroides,,Notman,1925,111781,,1
beetle,Psevan2,Lorenz_2005,Pseudomorpha vandykei,Pseudomorpha,,vandykei,,Notman,1925,111782,,1
beetle,Psevic2,Lorenz_2005,Pseudomorpha vicina,Pseudomorpha,,vicina,,Notman,1925,111783,,1
beetle,Psevin,Lorenz_2005,Pseudomorpha vindicata,Pseudomorpha,,vindicata,,Notman,1925,111784,,1
beetle,Bemuta,Lorenz_2005,Bembidion utahense,Bembidion,Lymnaeum,utahense,,Van Dyke,1925,,,1
beetle,Clical,Lorenz_2005,Clivina californica,Clivina,Clivina,californica,,Van Dyke,1925,109631,,1
beetle,Nebcra,Lorenz_2005,Nebria crassicornis,Nebria,Boreonebria,crassicornis,,Van Dyke,1925,109512,,1
beetle,Neblye,Lorenz_2005,Nebria lyelli,Nebria,Reductonebria,lyelli,,Van Dyke,1925,109496,,1
beetle,Nebpip,Lorenz_2005,Nebria piperi,Nebria,Catonebria,piperi,,Van Dyke,1925,109520,,1
beetle,Ptebey,Lorenz_2005,Pterostichus beyeri,Pterostichus,Hypherpes,beyeri,,Van Dyke,1925,110478,,1
beetle,Ptefal2,Lorenz_2005,Pterostichus falli,Pterostichus,Hypherpes,falli,,Van Dyke,1925,110479,,1
beetle,Ptelan,Lorenz_2005,Pterostichus lanei,Pterostichus,Pseudoferonina,lanei,,Van Dyke,1925,110661,,1
beetle,Ptenig,Lorenz_2005,Pterostichus nigrocaeruleus,Pterostichus,Hypherpes,nigrocaeruleus,,Van Dyke,1925,,,1
beetle,Schpyg,Lorenz_2005,Schizogenius pygmaeus,Schizogenius,Schizogenius,pygmaeus,,Van Dyke,1925,109656,,1
beetle,Stoter,Lorenz_2005,Stomis termitiformis,Stomis,Neostomis,termitiformis,,Van Dyke,1925,,,1
beetle,Bemlac1,Lorenz_2005,Bembidion lachnophoroides,Bembidion,Actedium,lachnophoroides,,Darlington,1926,109830,,1
beetle,Bemyuk,Lorenz_2005,Bembidion yukonum,Bembidion,Peryphanes,yukonum,,Fall,1926,109898,,1
beetle,Cycala1,Lorenz_2005,Cyclotrachelus alabamae,Cyclotrachelus,Evarthrus,alabamae,,Van Dyke,1926,,,1
beetle,Harmar,Lorenz_2005,Harpalus martini,Harpalus,Harpalus,martini,,Van Dyke,1926,111300,,1
beetle,Plapro,Lorenz_2005,Platynus prognathus,Platynus,Batenus,prognathus,,Van Dyke,1926,,,1
beetle,Plaruf,Lorenz_2005,Platynus rufiventris,Platynus,Dyscolus,rufiventris,,Van Dyke,1926,110424,,1
beetle,Psemic,Lorenz_2005,Pseudaptinus microcephalus,Pseudaptinus,Thalpius,microcephalus,,Van Dyke,1926,111734,,1
beetle,Pseovi,Lorenz_2005,Pseudaptinus oviceps,Pseudaptinus,Pseudaptinus,oviceps,,Van Dyke,1926,111729,,1
beetle,Ptetes,Lorenz_2005,Pterostichus testaceus,Pterostichus,Hypherpes,testaceus,,Van Dyke,1926,110663,,1
beetle,Packun,Lorenz_2005,Pachyteles kuntzeni kuntzeni,Pachyteles,Goniotropis,kuntzeni,kuntzeni,B\E4nninger,1927,,,1
beetle,Rhalon2,Lorenz_2005,Rhadine longicollis,Rhadine,,longicollis,,Benedict,1927,,,1
beetle,Cliflo,Lorenz_2005,Clivina floridae,Clivina,Paraclivina,floridae,,Csiki,1927,109630,,1
beetle,Trecon,Lorenz_2005,Trechus conformis,Trechus,Trechus,conformis,,Jeannel,1927,109328,,1
beetle,Trevan,Lorenz_2005,Trechus vandykei,Trechus,Microtrechus,vandykei,,Jeannel,1927,109332,,1
beetle,Cictra1,Lorenz_2005,Cicindela tranquebarica arida,Cicindela,Cicindela,tranquebarica,arida,A.C. Davis,1928,697913,,1
beetle,Nebvan,Lorenz_2005,Nebria vandykei,Nebria,Catonebria,vandykei,,B\E4nninger,1928,109522,,1
beetle,Pseeng,Lorenz_2005,Pseudanophthalmus engelhardti,Pseudanophthalmus,,engelhardti,,Barber,1928,,,1
beetle,Psehub1,Lorenz_2005,Pseudanophthalmus hubbardi,Pseudanophthalmus,,hubbardi,,Barber,1928,110126,,1
beetle,Calsch,Lorenz_2005,Callisthenes schaefferi,Callisthenes,Callistenia,schaefferi,,Breuning,1928,,,1
beetle,Bemlec,Lorenz_2005,Bembidion lecontei,Bembidion,Notaphus,lecontei,,Csiki,1928,,,1
beetle,Bemlen,Lorenz_2005,Bembidion lenae,Bembidion,Asioperyphus,lenae,,Csiki,1928,109886,,1
beetle,Psebar1,Lorenz_2005,Pseudanophthalmus barberi,Pseudanophthalmus,,barberi,,Jeannel,1928,110170,,1
beetle,Ancsch,Lorenz_2005,Anchonoderus schaefferi,Anchonoderus,,schaefferi,,Liebke,1928,110438,,1
beetle,Axiuta,Lorenz_2005,Axinopalpus utahensis,Axinopalpus,,utahensis,,Tanner,1928,111711,,1
beetle,Amabok,Lorenz_2005,Amara bokori,Amara,Curtonotus,bokori,,Csiki,1929,110858,,1
beetle,Amajuc,Lorenz_2005,Amara jucunda,Amara,Celia,jucunda,,Csiki,1929,110919,,1
beetle,Cycdej,Lorenz_2005,Cyclotrachelus dejeanellus,Cyclotrachelus,Cyclotrachelus,dejeanellus,,Csiki,1930,,,1
beetle,Lopsub,Lorenz_2005,Lophoglossus substrenuus,Lophoglossus,,substrenuus,,Csiki,1930,,,1
beetle,Poecol,Lorenz_2005,Poecilus coloradensis,Poecilus,Poecilus,coloradensis,,Csiki,1930,,,1
beetle,Ptefen1,Lorenz_2005,Pterostichus fenyesi,Pterostichus,Hypherpes,fenyesi,,Csiki,1930,110491,,1
beetle,Pteida,Lorenz_2005,Pterostichus idahoae,Pterostichus,Hypherpes,idahoae,,Csiki,1930,110481,,1
beetle,Ptesay,Lorenz_2005,Pterostichus sayanus,Pterostichus,Gastrosticta,sayanus,,Csiki,1930,,,1
beetle,Gasuni,Lorenz_2005,Gastrellarius unicarum,Gastrellarius,,unicarum,,Darlington,1931,,,1
beetle,Nebapp,Lorenz_2005,Nebria appalachia,Nebria,Reductonebria,appalachia,,Darlington,1931,109508,,1
beetle,Nebpar,Lorenz_2005,Nebria paradisi,Nebria,Boreonebria,paradisi,,Darlington,1931,109529,,1
beetle,Ptecar2,Lorenz_2005,Pterostichus carolinus,Pterostichus,Monoferonia,carolinus,,Darlington,1931,110487,,1
beetle,Ptepri,Lorenz_2005,Pterostichus primus,Pterostichus,Monoferonia,primus,,Darlington,1931,110485,,1
beetle,Scauni2,Lorenz_2005,Scaphinotus unistriatus,Scaphinotus,Maronetus,unistriatus,,Darlington,1931,109452,,1
beetle,Pselim,Lorenz_2005,Pseudanophthalmus limicola,Pseudanophthalmus,,limicola,,Jeannel,1931,,,1
beetle,Psepar2,Lorenz_2005,Pseudanophthalmus parvicollis,Pseudanophthalmus,,parvicollis,,Jeannel,1931,110129,,1
beetle,Trebar,Lorenz_2005,Trechus barberi,Trechus,Microtrechus,barberi,,Jeannel,1931,109334,,1
beetle,Psegra1,Lorenz_2005,Pseudanophthalmus gracilis,Pseudanophthalmus,,gracilis,,Valentine,1931,110135,,1
beetle,Psegra2,Lorenz_2005,Pseudanophthalmus grandis,Pseudanophthalmus,,grandis,,Valentine,1931,,,1
beetle,Psehig,Lorenz_2005,Pseudanophthalmus higginbothami,Pseudanophthalmus,,higginbothami,,Valentine,1931,110118,,1
beetle,Psehir,Lorenz_2005,Pseudanophthalmus hirsutus,Pseudanophthalmus,,hirsutus,,Valentine,1931,110119,,1
beetle,Psehum,Lorenz_2005,Pseudanophthalmus humeralis,Pseudanophthalmus,,humeralis,,Valentine,1931,110179,,1
beetle,Pseint1,Lorenz_2005,Pseudanophthalmus intermedius,Pseudanophthalmus,,intermedius,,Valentine,1931,110178,,1
beetle,Psepun,Lorenz_2005,Pseudanophthalmus punctatus,Pseudanophthalmus,,punctatus,,Valentine,1931,110117,,1
beetle,Pserob,Lorenz_2005,Pseudanophthalmus robustus,Pseudanophthalmus,,robustus,,Valentine,1931,110148,,1
beetle,Ozalem,Lorenz_2005,Ozaena lemoulti,Ozaena,,lemoulti,,Banninger,1932,,,1
beetle,Bralec,Lorenz_2005,Bradycellus lecontei,Bradycellus,Catharellus,lecontei,,Csiki,1932,110987,,1
beetle,Harind1,Lorenz_2005,Harpalus indianus,Harpalus,Harpalus,indianus,,Csiki,1932,111221,,1
beetle,Triful,Larochelle_2003,Trichotichnus fulgens,Trichotichnus,Iridessus,fulgens,,Csiki,1932,,,1
beetle,Dicpur,Lorenz_2005,Dicaelus purpuratus,Dicaelus,Dicaelus,purpuratus,,Fall,1932,111413,,1
beetle,Horspe,Lorenz_2005,Horologion speokoites,Horologion,,speokoites,,Valentine,1932,,,1
beetle,Pseala,Lorenz_2005,Pseudanophthalmus alabamae,Pseudanophthalmus,,alabamae,,Valentine,1932,110144,,1
beetle,Psebre,Lorenz_2005,Pseudanophthalmus brevis,Pseudanophthalmus,,brevis,,Valentine,1932,110180,,1
beetle,Psedel,Lorenz_2005,Pseudanophthalmus delicatus,Pseudanophthalmus,,delicatus,,Valentine,1932,,,1
beetle,Psedig,Lorenz_2005,Pseudanophthalmus digitus,Pseudanophthalmus,,digitus,,Valentine,1932,110145,,1
beetle,Pseele,Lorenz_2005,Pseudanophthalmus elevatus,Pseudanophthalmus,,elevatus,,Valentine,1932,,,1
beetle,Pseful,Lorenz_2005,Pseudanophthalmus fulleri,Pseudanophthalmus,,fulleri,,Valentine,1932,110143,,1
beetle,Psefus,Lorenz_2005,Pseudanophthalmus fuscus,Pseudanophthalmus,,fuscus,,Valentine,1932,110167,,1
beetle,Psehyp1,Lorenz_2005,Pseudanophthalmus hypertrichosis,Pseudanophthalmus,,hypertrichosis,,Valentine,1932,110175,,1
beetle,Pseort,Lorenz_2005,Pseudanophthalmus orthosulcatus,Pseudanophthalmus,,orthosulcatus,,Valentine,1932,110182,,1
beetle,Psepot,Lorenz_2005,Pseudanophthalmus potomacus,Pseudanophthalmus,,potomacus,,Valentine,1932,110131,,1
beetle,Pserot,Lorenz_2005,Pseudanophthalmus rotundatus,Pseudanophthalmus,,rotundatus,,Valentine,1932,110140,,1
beetle,Geholy,Lorenz_2005,Gehringia olympica,Gehringia,,olympica,,Darlington,1933,109354,,1
beetle,Agobel,Lorenz_2005,Agonum belleri,Agonum,Olisares,belleri,,Hatch,1933,110256,,1
beetle,Zupdel,Lorenz_2005,Zuphium delectum,Zuphium,,delectum,,Liebke,1933,111740,,1
beetle,Cicden1,Lorenz_2005,Cicindela denikei,Cicindela,Cicindela,denikei,,Brown,1934,697684,,1
beetle,Pennig,Lorenz_2005,Pentagonica nigricornis,Pentagonica,,nigricornis,,Darlington,1934,111531,,1
beetle,Psedec2,Lorenz_2005,Pseudaptinus deceptor,Pseudaptinus,Thalpius,deceptor,,Darlington,1934,,,1
beetle,Pte[NN,Lorenz_2005,Pterostichus [NN1],Pterostichus,Morphnosoma,[NN1],,Nicolay and Weiss,1934,,,1
beetle,Scalod,Lorenz_2005,Scaphinotus lodingi,Scaphinotus,Steniridia,lodingi,,Valentine,1935,109458,,1
beetle,Scarid,Lorenz_2005,Scaphinotus ridingsii,Scaphinotus,Steniridia,ridingsii,,Valentine,1935,,,1
beetle,Scavio,Lorenz_2005,Scaphinotus violaceus,Scaphinotus,Steniridia,violaceus,,Valentine,1935,109454,,1
beetle,Plafal,Lorenz_2005,Platynus falli,Platynus,Dyscolus,falli,,Darlington,1936,110393,,1
beetle,Stesin,Lorenz_2005,Stenomorphus sinaloae,Stenomorphus,,sinaloae,,Darlington,1936,,,1
beetle,Pteeca,Lorenz_2005,Pterostichus ecarinatus,Pterostichus,Hypherpes,ecarinatus,,Hatch,1936,110466,,1
beetle,Pteinf,Lorenz_2005,Pterostichus infernalis,Pterostichus,Hypherpes,infernalis,,Hatch,1936,110490,,1
beetle,Ptetub,Lorenz_2005,Pterostichus tuberculofemoratus,Pterostichus,Hypherpes,tuberculofemoratus,,Hatch,1936,110666,,1
beetle,Scalie,Lorenz_2005,Scaphinotus liebecki,Scaphinotus,Nomaretus,liebecki,,Van Dyke,1936,109440,,1
beetle,Habcal1,Lorenz_2005,Habroscelimorpha californica mojavi,Habroscelimorpha,,californica,mojavi,Cazier,1937,,,1
beetle,Rhabal,Lorenz_2005,Rhadine balesi,Rhadine,,balesi,,Gray,1937,,,1
beetle,Rhalan,Lorenz_2005,Rhadine lanei,Rhadine,,lanei,,Gray,1937,,,1
beetle,Psebea,Lorenz_2005,Pseudanophthalmus beaklei,Pseudanophthalmus,,beaklei,,Valentine,1937,110150,,1
beetle,Psecil,Lorenz_2005,Pseudanophthalmus ciliaris,Pseudanophthalmus,,ciliaris,,Valentine,1937,110161,,1
beetle,Psecum,Lorenz_2005,Pseudanophthalmus cumberlandus,Pseudanophthalmus,,cumberlandus,,Valentine,1937,,,1
beetle,Pseten2,Lorenz_2005,Pseudanophthalmus tenesensis,Pseudanophthalmus,,tenesensis,,Valentine,1937,110142,,1
beetle,Plalac,Lorenz_2005,Platypatrobus lacustris,Platypatrobus,,lacustris,,Darlington,1938,110232,,1
beetle,Ciccol,Lorenz_2005,Cicindela columbica,Cicindela,Cicindela,columbica,,Hatch,1938,697679,,1
beetle,Ellnev6,Lorenz_2005,Ellipsoptera nevadica tubensis,Ellipsoptera,,nevadica,tubensis,Cazier,1939,,,1
beetle,Cicama,Lorenz_2005,Cicindela amargosae,Cicindela,Cicindelidia,amargosae,,Dahl,1939,697669,,1
beetle,Halare,Lorenz_2005,Halocoryza arenaria,Halocoryza,,arenaria,,Darlington,1939,109637,,1
beetle,Amaexl,Lorenz_2005,Amara exlineae,Amara,Celia,exlineae,,Minsk and Hatch,1939,,,1
beetle,Loxdur,Lorenz_2005,Loxandrus duryi,Loxandrus,,duryi,,Wright,1939,110766,,1
beetle,Rhaoza,Lorenz_2005,Rhadine ozarkensis,Rhadine,,ozarkensis,,Sanderson and Miller,1941,,,1
beetle,Callar,Lorenz_2005,Callisthenes lariversi,Callisthenes,Callistenia,lariversi,,Van Dyke,1943,,,1
beetle,Cycher1,Lorenz_2005,Cyclotrachelus hernandensis,Cyclotrachelus,Cyclotrachelus,hernandensis,,Van Dyke,1943,,,1
beetle,Nebcol,Lorenz_2005,Nebria coloradensis,Nebria,Catonebria,coloradensis,,Van Dyke,1943,,,1
beetle,Psepar4,Lorenz_2005,Pseudomorpha parallela,Pseudomorpha,,parallela,,Van Dyke,1943,111785,,1
beetle,Ptehum2,Lorenz_2005,Pterostichus humidulus,Pterostichus,Pseudoferonina,humidulus,,Van Dyke,1943,110668,,1
beetle,Blecat,Lorenz_2005,Blethisa catenaria,Blethisa,,catenaria,,Brown,1944,109560,,1
beetle,Cicthe,Lorenz_2005,Cicindela theatina,Cicindela,Cicindela,theatina,,Rotger,1944,697745,,1
beetle,Ptenov,Lorenz_2005,Pterostichus novus,Pterostichus,Morphnosoma,novus,,Straneo,1944,110521,,1
beetle,Pseave,Lorenz_2005,Pseudanophthalmus avernus,Pseudanophthalmus,,avernus,,Valentine,1945,110128,,1
beetle,Psejon,Lorenz_2005,Pseudanophthalmus jonesi,Pseudanophthalmus,,jonesi,,Valentine,1945,110137,,1
beetle,Pseloe,Lorenz_2005,Pseudanophthalmus loedingi,Pseudanophthalmus,,loedingi,,Valentine,1945,,,1
beetle,Psepet,Lorenz_2005,Pseudanophthalmus petrunkevitchi,Pseudanophthalmus,,petrunkevitchi,,Valentine,1945,110132,,1
beetle,Trehum,Lorenz_2005,Trechus humboldti,Trechus,Trechus,humboldti,,Van Dyke,1945,109329,,1
beetle,Mecirr,BishopMuseum_2002,Mecyclothorax irregularis,Mecyclothorax,,irregularis,,Britton,1948,186255,,1
beetle,Psehub2,Lorenz_2005,Pseudanophthalmus hubrichti,Pseudanophthalmus,,hubrichti,,Valentine,1948,110120,,1
beetle,Psemac,Lorenz_2005,Pseudanophthalmus macradei,Pseudanophthalmus,,macradei,,Valentine,1948,110152,,1
beetle,Psetem,Lorenz_2005,Pseudanophthalmus templetoni,Pseudanophthalmus,,templetoni,,Valentine,1948,110153,,1
beetle,Amasan,Lorenz_2005,Amara sanjuanensis,Amara,Amara,sanjuanensis,,Hatch,1949,110898,,1
beetle,Axiden,Lorenz_2005,Axinopalpus denticulatus,Axinopalpus,,denticulatus,,Hatch,1949,111712,,1
beetle,Axipra,Lorenz_2005,Axinopalpus pratti,Axinopalpus,,pratti,,Hatch,1949,111713,,1
beetle,Axivit,Lorenz_2005,Axinopalpus vittatus,Axinopalpus,,vittatus,,Hatch,1949,111714,,1
beetle,Haratr,Lorenz_2005,Harpalus atrichatus,Harpalus,Harpalus,atrichatus,,Hatch,1949,111259,,1
beetle,Ptecra,Lorenz_2005,Pterostichus craterensis,Pterostichus,Hypherpes,craterensis,,Hatch,1949,,,1
beetle,Pteshu,Lorenz_2005,Pterostichus shulli,Pterostichus,Pseudoferonina,shulli,,Hatch,1949,110670,,1
beetle,Neatel,Lorenz_2005,Neaphaenops tellkampfii,Neaphaenops,,tellkampfii,,Jeannel,1949,,,1
beetle,Psehen,Lorenz_2005,Pseudanophthalmus henroti,Pseudanophthalmus,,henroti,,Jeannel,1949,110154,,1
beetle,Pselal,Lorenz_2005,Pseudanophthalmus lallemanti,Pseudanophthalmus,,lallemanti,,Jeannel,1949,,,1
beetle,Pseval,Lorenz_2005,Pseudanophthalmus valentinei,Pseudanophthalmus,,valentinei,,Jeannel,1949,110151,,1
beetle,Rhalon1,Lorenz_2005,Rhadine longiceps,Rhadine,,longiceps,,Van Dyke,1949,,,1
beetle,Rharos,Lorenz_2005,Rhadine rossi,Rhadine,,rossi,,Van Dyke,1949,,,1
beetle,Ciccaz,Pearson_2006,Cicindela cazieri,Cicindela,Cicindelidia,cazieri,,Vogt,1949,697675,,1
beetle,Cicobs,Lorenz_2005,Cicindela obsoleta,Cicindela,Cicindelidia,obsoleta,,Vogt,1949,697714,,1
beetle,Bemfar,Lorenz_2005,Bembidion farrarae,Bembidion,Plataphodes,farrarae,,Hatch,1950,109845,,1
beetle,Bemsti,Lorenz_2005,Bembidion stillaguamish,Bembidion,Plataphus,stillaguamish,,Hatch,1950,109862,,1
beetle,Cicscu1,Pearson_2006,Cicindela scutellaris flavoviridis,Cicindela,Cicindela,scutellaris,flavoviridis,Vaurie,1950,697896,,1
beetle,Cicscu3,Pearson_2006,Cicindela scutellaris rugata,Cicindela,Cicindela,scutellaris,rugata,Vaurie,1950,697898,,1
beetle,Brafen,Lorenz_2005,Bradycellus fenderi,Bradycellus,Bradycellus,fenderi,,Hatch,1951,110986,,1
beetle,Dipore,Lorenz_2005,Diplocheila oregona,Diplocheila,Isorembus,oregona,,Hatch,1951,111398,,1
beetle,Pterot,Lorenz_2005,Pterostichus rothi,Pterostichus,Hypherpes,rothi,,Hatch,1951,110627,,1
beetle,Pteset,Lorenz_2005,Pterostichus setosus,Pterostichus,Hypherpes,setosus,,Hatch,1951,110687,,1
beetle,Treore,Lorenz_2005,Trechus oregonensis,Trechus,Trechus,oregonensis,,Hatch,1951,109316,,1
beetle,Ptebry1,Lorenz_2005,Pterostichus bryanti,Pterostichus,Cryobius,bryanti,,Van Dyke,1951,110553,,1
beetle,Cicrep,Lorenz_2005,Cicindela repanda,Cicindela,Cicindela,repanda,,Vaurie,1951,697731,,1
beetle,Cyllem2,Lorenz_2005,Cylindera lemniscata rebaptisata,Cylindera,Cylindera,lemniscata,rebaptisata,Vaurie,1951,,,1
beetle,Ellham2,Lorenz_2005,Ellipsoptera hamata monti,Ellipsoptera,,hamata,monti,Vaurie,1951,,,1
beetle,Ellmac1,Lorenz_2005,Ellipsoptera macra ampliata,Ellipsoptera,,macra,ampliata,Vaurie,1951,,,1
beetle,Ellmac2,Lorenz_2005,Ellipsoptera macra fluviatilis,Ellipsoptera,,macra,fluviatilis,Vaurie,1951,,,1
beetle,Ellnev5,Lorenz_2005,Ellipsoptera nevadica olmosa,Ellipsoptera,,nevadica,olmosa,Vaurie,1951,,,1
beetle,Habful2,Lorenz_2005,Habroscelimorpha fulgoris erronea,Habroscelimorpha,,fulgoris,erronea,Vaurie,1951,,,1
beetle,Amejea,Lorenz_2005,Ameroduvalius jeanneli,Ameroduvalius,,jeanneli,,Valentine,1952,110214,,1
beetle,Darken,Lorenz_2005,Darlingtonea kentuckensis,Darlingtonea,,kentuckensis,,Valentine,1952,110212,,1
beetle,Neljon,Lorenz_2005,Nelsonites jonesi,Nelsonites,,jonesi,,Valentine,1952,110202,,1
beetle,Nelwal,Lorenz_2005,Nelsonites walteri,Nelsonites,,walteri,,Valentine,1952,110203,,1
beetle,Acupun,Lorenz_2005,Acupalpus punctulatus,Acupalpus,Anthracus,punctulatus,,Hatch,1953,111122,,1
beetle,Bemore,Lorenz_2005,Bembidion oregonense,Bembidion,Bembidion,oregonense,,Hatch,1953,109969,,1
beetle,Calstr2,Lorenz_2005,Callisthenes striatius,Callisthenes,Callistenia,striatius,,Hatch,1953,,,1
beetle,Cymser,Lorenz_2005,Cymindis seriata,Cymindis,Cymindis,seriata,,Hatch,1953,111550,,1
beetle,Ptemal,Lorenz_2005,Pterostichus malkini,Pterostichus,Hypherpes,malkini,,Hatch,1953,110642,,1
beetle,Anikir,Lorenz_2005,Anisodactylus kirbyi,Anisodactylus,Anisodactylus,kirbyi,,Lindroth,1953,111155,,1
beetle,Pseall,Lorenz_2005,Pseudomorpha alleni,Pseudomorpha,,alleni,,Van Dyke,1953,111790,,1
