spp_id,genus,sp,subsp,state,federal status,state status,notes/additional state status,source
HEGL6,Heuchera,glomerulata,,Arizona,,Vulnerable,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
HERE2,Hexalectris,revoluta,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
HESP3,Hexalectris,spicata,,Arizona,,Vulnerable,Apparently Secure,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
HEWA,Hexalectris,warnockii,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
HIPR2,Hieracium,pringlei,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
HIRU,Hieracium,rusbyi,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
IPTH,Ipomoea,thurberi,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
LAER,Laennecia,eriophylla,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
LEKA,Lesquerella,kaibabensis,,Arizona,,Critically Imperiled,Imperiled,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
LIPA2,Lilium,parryi,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
LIPU5,Limosella,pubiflora,,Arizona,,Presumed extinct,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
LICO5,Listera,convallarioides,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
LOFE,Lobelia,fenestralis,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
LOLA,Lobelia,laxiflora,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
LOAL2,Lotus,alamosanus,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
LUHU,Lupinus,huachucanus,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
LULE,Lupinus,lemmonii,,Arizona,,Critically Imperiled,Imperiled,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
LYWA,Lysiloma,watsonii,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
MAAC3,Mabrya,acerifolia,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
MASU18,Macroptilium,supinum,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
MASO6,Malacothrix,sonorae,,Arizona,,Vulnerable,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
MACO4,Malaxis,corymbosa,,Arizona,,Vulnerable,Apparently Secure,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
MAPO15,Malaxis,porphyrea,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
MATE2,Malaxis,tenuis,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
MALA2,Mammillaria,lasiacantha,,Arizona,,SR,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
MAMA6,Mammillaria,mainiae,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
MATH,Mammillaria,thornberi,,Arizona,,Apparently Secure,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
MADA2,Manihot,davisiae,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
MASO4,Margaranthus,solanaceus,,Arizona,,Imperiled,Vulnerable,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
MADI4,Marina,diffusa,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
MACO27,Matelea,cordifolia,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
NOLE,Notholaena,lemmonii,,Arizona,,Critically Imperiled,Imperiled,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
OLTE,Olneya,tesota,,Arizona,,Apparently Secure,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
OPMA3,Opuntia,martiniana,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
OSBR,Osmorhiza,brachypoda,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PAVI7,Paspalum,virletii,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PAFO2,Passiflora,foetida,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PEIM,Pectis,imberbis,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PEBR2,Pediocactus,bradyi,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PEPA5,Pediocactus,paradinei,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PESI,Pediocactus,simpsonii,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PECA24,Pediomelum,castoreum,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PEPE27,Pediomelum,pentaphyllum,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PEST11,Peniocereus,striatus,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PEAL3,Penstemon,albomarginatus,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PEAM5,Penstemon,ammophilus,,Arizona,,State protected,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PECL5,Penstemon,clutei,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PEDI6,Penstemon,discolor,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PEDI10,Penstemon,distans,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PELI2,Penstemon,linarioides,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PENU,Penstemon,nudiflorus,,Arizona,,Imperiled,Vulnerable,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PEPE13,Penstemon,petiolatus,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PERA8,Penstemon,ramosus,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PEAJ,Perityle,ajoensis,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PEAM11,Perityle,ambrosiifolia,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PECO17,Perityle,cochisensis,,Arizona,,Critically Imperiled,Imperiled,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PESA12,Perityle,saxicola,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PHPA2,Phacelia,parishii,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PHSE5,Phacelia,serrata,,Arizona,,Vulnerable,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PHWE,Phacelia,welshii,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PHAM6,Phlox,amabilis,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PHAR5,Pholisma,arenarium,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PHSO,Pholisma,sonorae,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PHLA10,Physalis,latiphysa,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PIAR,Pinus,aristata,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PLHY2,Platanthera,hyperborea,,Arizona,,Vulnerable,Apparently Secure,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PLLI3,Platanthera,limosa,,Arizona,,Apparently Secure,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PLPU7,Platanthera,purpurascens,,Arizona,,Apparently Secure,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PLZO,Platanthera,zothecina,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PORU2,Polygala,rusbyi,,Arizona,,Vulnerable,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
POAL9,Potentilla,albiflora,,Arizona,,Critically Imperiled,Imperiled,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PRSP2,Primula,specuicola,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PRPU,Prosopis,pubescens,,Arizona,,Apparently Secure,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PRVE,Prosopis,velutina,,Arizona,,Secure,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PSGE,Psilactis,gentryi,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PSNU,Psilotum,nudum,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PUPA,Puccinellia,parishii,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
PUSU2,Purshia,subintegra,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
RHKE,Rhus,kearneyi,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
RUOR3,Rumex,orthoneurus,,Arizona,,Vulnerable,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
SAAR14,Salix,arizonica,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
SAAM5,Salvia,amissa,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
SAVA2,Samolus,vagans,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
SCAR8,Schiedeella,arizonica,,Arizona,,Apparently Secure,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
SCPU6,Sclerocactus,pubispinus,,Arizona,,State protected,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
SCSI3,Sclerocactus,sileri,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
SIRE5,Silene,rectiramea,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
SICE,Sisyrinchium,cernuum,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
SOLU2,Solanum,lumholtzianum,,Arizona,,Vulnerable,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
SPDE6,Spiranthes,delitescens,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
SPDI6,Spiranthes,diluvialis,,Arizona,,SRF,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
SPRO,Spiranthes,romanzoffiana,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
STPO8,Stellaria,porsildii,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
STTH3,Stenocereus,thurberi,,Arizona,,Apparently Secure,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
STMI14,Stenorrhynchos,michuacanum,,Arizona,,Vulnerable,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
STSC5,Stephanomeria,schottii,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
STLE,Stevia,lemmonii,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
STLE8,Streptanthus,lemmonii,,Arizona,,Historical possibly extirpated,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
STAM2,Streptopus,amplexifolius,,Arizona,,Imperiled,Vulnerable,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
TETH,Tephrosia,thurberi,,Arizona,,Vulnerable,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
TOSM,Townsendia,smithii,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
TRWA2,Tricardia,watsonii,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
TRMI3,Trichostema,micranthum,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
TRNE3,Trifolium,neurophyllum,,Arizona,,Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
TRLE4,Triteleia,lemmoniae,,Arizona,,Vulnerable,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
TRPA9,Triteleiopsis,palmeri,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
TUMA,Tumamoca,macdougalii,,Arizona,,Vulnerable,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
WAFI,Washingtonia,filifera,,Arizona,,Critically Imperiled,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
ZIVI,Zigadenus,virescens,,Arizona,,Apparently Secure,,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
whocra,Grus,americana,,Colorado,,Endangered,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
baleag,Haliaeetus,leucocephalus,,Colorado,,Special Concern,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
burowl,Athene,cunicularia,,Colorado,,Threatened,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
lepchi,Tympanuchus,pallidicinctus,,Colorado,,Threatened,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
yebcuc,Coccyzus,americanus,,Colorado,,Special Concern,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
ferhaw,Buteo,regalis,,Colorado,,Special Concern,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
gusgro,Centrocercus,minimus,,Colorado,,Special Concern,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
saggro,Centrocercus,urophasianus,,Colorado,,Special Concern,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
kenplo1,Charadrius,alexandrinus,,Colorado,,Special Concern,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
mouplo,Charadrius,montanus,,Colorado,,Special Concern,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
lobcur,Numenius,americanus,,Colorado,,Special Concern,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
can_lup,Canis,lupus,,Colorado,,Endangered,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
urs_arc,Ursus,arctos,,Colorado,,Endangered,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
lyn_can,Lynx,canadensis,,Colorado,,Endangered,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
gul_gul,Gulo,gulo,,Colorado,,Endangered,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
lon_can,Lontra,canadensis,,Colorado,,Threatened,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
cyn_lud,Cynomys,ludovicianus,,Colorado,,Special Concern,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
vul_vel,Vulpes,velox,,Colorado,,Special Concern,,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
ameoys,Haematopus,palliatus,,Florida,,Special Concern,,http://www.mendeley.com/c/5092052772/g/2058663/florida-species-status-state-listed/
blkski,Rynchops,niger,,Florida,,Special Concern,,http://www.mendeley.com/c/5092052772/g/2058663/florida-species-status-state-listed/
