"","taxon_id","spp_id","source_id","scientific_name","genus","subgenus","species","subspecies","authority_name","authority_year","itis_number","common_name"
"1117","herps","sce_poi","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sceloporus poinsettii","Sceloporus",NA,"poinsettii",NA,"Baird and Girard",1852,NA,"Crevice Spiny Lizard"
"1118","herps","sce_poi2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sceloporus poinsettii axtelli","Sceloporus",NA,"poinsettii","axtelli","Webb",2006,NA,"Texas Crevice Spiny Lizard"
"1119","herps","sce_poi3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sceloporus poinsettii poinsettii","Sceloporus",NA,"poinsettii","poinsettii","Baird and Girard",1852,NA,"New Mexico Crevice Spiny"
"1120","herps","sce_sle","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sceloporus slevini","Sceloporus",NA,"slevini",NA,"Smith",1937,NA,"Slevin's Bunchgrass Lizard"
"1121","herps","sce_tri","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sceloporus tristichus","Sceloporus",NA,"tristichus",NA,"Cope in Yarrow",1875,NA,"Plateau Fence Lizard"
"1122","herps","sce_und","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sceloporus undulatus","Sceloporus",NA,"undulatus",NA,"Bosc and Daudin in Sonnini and Latreille",1801,NA,"Eastern"
"1123","herps","sce_und5",NA,"Sceloporus undulatus garmani","Sceloporus",NA,"undulatus","garmani",NA,NA,NA,"Northern Prairie Spiny Lizard (Eastern Fence Lizard)"
"1124","herps","sce_und3",NA,"Sceloporus undulatus hyacinthinus","Sceloporus",NA,"undulatus","hyacinthinus",NA,NA,NA,"Northern fence lizard"
"1125","herps","sce_und4",NA,"Sceloporus undulatus undulatus","Sceloporus",NA,"undulatus","undulatus",NA,NA,NA,"Southern fence lizard"
"1126","herps","sce_uni","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sceloporus uniformis","Sceloporus",NA,"uniformis",NA,"Phelan and Brattstrom",1955,NA,"Yellow-backed Spiny Lizard"
"1127","herps","sce_var","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sceloporus variabilis","Sceloporus",NA,"variabilis",NA,"Wiegmann",1834,NA,"Rose-bellied Lizard"
"1128","herps","sce_var2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sceloporus variabilis marmoratus","Sceloporus",NA,"variabilis","marmoratus","Hallowell",1852,NA,"Texas Rose-bellied Lizard"
"1129","herps","sce_vir","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sceloporus virgatus","Sceloporus",NA,"virgatus",NA,"Smith",1938,NA,"Striped Plateau Lizard"
"1130","herps","sce_woo","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sceloporus woodi","Sceloporus",NA,"woodi",NA,"Stejneger",1918,NA,"Florida Scrub Lizard"
"1131","herps","sci_rub","http://www.mendeley.com/c/5682889944/g/2058663/rivero-1998-the-amphibians-and-reptiles-of-puerto-rico/","Scinax rubra","Scinax",NA,"rubra",NA,"Daudin",1802,"Common Scinax",NA
"1132","herps","sci_lat","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Scincella lateralis","Scincella",NA,"lateralis",NA,"Say in James",1823,NA,"Little Brown Skink"
"1133","herps","sci_lat2",NA,"Scincilla lateralis","Scincilla",NA,"lateralis",NA,NA,NA,NA,"Ground Skink"
"1134","herps","sem_pyg","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Seminatrix pygaea","Seminatrix",NA,"pygaea",NA,"Cope",1871,NA,"Black Swampsnake"
"1135","herps","sem_pyg2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Seminatrix pygaea cyclas","Seminatrix",NA,"pygaea","cyclas","Dowling",1950,NA,"Southern Florida Swampsnake"
"1136","herps","sem_pyg3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Seminatrix pygaea paludis","Seminatrix",NA,"pygaea","paludis","Dowling",1950,NA,"Carolina Swampsnake"
"1137","herps","sem_pyg4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Seminatrix pygaea pygaea","Seminatrix",NA,"pygaea","pygaea","Cope",1871,NA,"Northern Florida Swampsnake"
"1138","herps","sen_tri","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Senticolis triaspis","Senticolis",NA,"triaspis",NA,"Cope",1866,NA,"Green Ratsnake"
"1139","herps","sen_tri2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Senticolis triaspis intermedia","Senticolis",NA,"triaspis","intermedia","Boettger",1883,NA,"Northern Green Ratsnake"
"1140","herps","sir_int","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Siren intermedia","Siren",NA,"intermedia",NA,"Barnes",1826,NA,"Lesser Siren"
"1141","herps","sir_int2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Siren intermedia intermedia","Siren",NA,"intermedia","intermedia","Barnes",1826,NA,"Eastern Lesser Siren"
"1142","herps","sir_int3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Siren intermedia nettingi","Siren",NA,"intermedia","nettingi","Goin",1942,NA,"Western Lesser Siren"
"1143","herps","sir_lac","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Siren lacertina","Siren",NA,"lacertina",NA,"Linnaeus",1766,NA,"Greater Siren"
"1144","herps","sis_cat","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sistrurus catenatus","Sistrurus",NA,"catenatus",NA,"Rafinesque",1818,NA,"Massasauga"
"1145","herps","sis_cat2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sistrurus catenatus catenatus","Sistrurus",NA,"catenatus","catenatus","Rafinesque",1818,NA,"Eastern Massasauga"
"1146","herps","sis_cat3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sistrurus catenatus edwardsii","Sistrurus",NA,"catenatus","edwardsii","Baird and Girard",1853,NA,"Desert Massasauga"
"1147","herps","sis_cat4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sistrurus catenatus tergeminus","Sistrurus",NA,"catenatus","tergeminus","Say",1823,NA,"Western Massasauga"
"1148","herps","sis_mil","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sistrurus miliarius","Sistrurus",NA,"miliarius",NA,"Linnaeus",1766,NA,"Pygmy Rattlesnake"
"1149","herps","sis_mil2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sistrurus miliarius barbouri","Sistrurus",NA,"miliarius","barbouri","Gloyd",1935,NA,"Dusky Pygmy Rattlesnake"
"1150","herps","sis_mil3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sistrurus miliarius miliarius","Sistrurus",NA,"miliarius","miliarius","Linnaeus",1766,NA,"Carolina Pygmy Rattlesnake"
"1151","herps","sis_mil4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sistrurus miliarius streckeri","Sistrurus",NA,"miliarius","streckeri","Gloyd",1935,NA,"Western Pygmy Rattlesnake"
"1152","herps","smi_bau","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Smilisca baudinii","Smilisca",NA,"baudinii",NA,"Dumeril and Bibron",1841,NA,"Mexican Treefrog"
"1153","herps","smi_fod","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Smilisca fodiens","Smilisca",NA,"fodiens",NA,"Boulenger",1882,NA,"Lowland Burrowing Treefrog"
"1154","herps","son_sem","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sonora semiannulata","Sonora",NA,"semiannulata",NA,"Baird and Girard",1853,NA,"Western Groundsnake"
"1155","herps","son_sem2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sonora semiannulata semiannulata","Sonora",NA,"semiannulata","semiannulata","Baird and Girard",1853,NA,"Variable Groundsnake"
"1156","herps","son_sem3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sonora semiannulata taylori","Sonora",NA,"semiannulata","taylori","Boulenger",1894,NA,"Southern Texas Groundsnake"
"1157","herps","spe_bom","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Spea bombifrons","Spea",NA,"bombifrons",NA,"Cope",1863,NA,"Plains Spadefoot"
"1158","herps","spe_ham","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Spea hammondii","Spea",NA,"hammondii",NA,"Baird",1859,NA,"Western Spadefoot"
"1159","herps","spe_int","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Spea intermontana","Spea",NA,"intermontana",NA,"Cope",1883,NA,"Great Basin Spadefoot"
"1160","herps","spe_mul","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Spea multiplicata","Spea",NA,"multiplicata",NA,"Cope",1863,NA,"Mexican Spadefoot"
"1161","herps","spe_mul2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Spea multiplicata stagnalis","Spea",NA,"multiplicata","stagnalis","Cope",1875,NA,"Chihuahuan Desert Spadefoot"
"1162","herps","sph_arg","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sphaerodactylus argus","Sphaerodactylus",NA,"argus",NA,"Gosse",1850,NA,"Ocellated Gecko"
"1163","herps","sph_ele","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sphaerodactylus elegans","Sphaerodactylus",NA,"elegans",NA,"MacLeay",1834,NA,"Ashy Gecko"
"1164","herps","sph_gai","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus gaigeae","Sphaerodactylus",NA,"gaigeae",NA,"Grant",1932,"Gaige's Dwarf Gecko",NA
"1165","herps","sph_kla","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus klauberi","Sphaerodactylus",NA,"klauberi",NA,"Grant",1931,"Puerto Rico Upland Gecko",NA
"1166","herps","sph_lev","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus levinsi","Sphaerodactylus",NA,"levinsi",NA,"Heatwole",1968,"Desecheo Gecko",NA
"1167","herps","sph_mac1","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus macrolepis ateles","Sphaerodactylus",NA,"macrolepis","ateles","Thomas & Schwartz",1966,"Big-scaled Least Gecko",NA
"1168","herps","sph_mac2","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus macrolepis grandisquamis","Sphaerodactylus",NA,"macrolepis","grandisquamis","Stejneger",1904,"Big-scaled Least Gecko",NA
"1169","herps","sph_mac3","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus macrolepis guarionex","Sphaerodactylus",NA,"macrolepis","guarionex","Thomas & Schwartz",1966,"Big-scaled Least Gecko",NA
"1170","herps","sph_mac4","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus macrolepis inigoi","Sphaerodactylus",NA,"macrolepis","inigoi","Thomas & Schwartz",1966,"Big-scaled Least Gecko",NA
"1171","herps","sph_mac5","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus macrolepis macrolepis","Sphaerodactylus",NA,"macrolepis","macrolepis","Gunther",1859,"Big-scaled Least Gecko",NA
"1172","herps","sph_mac6","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus macrolepis mimetes","Sphaerodactylus",NA,"macrolepis","mimetes","Thomas & Schwartz",1966,"Big-scaled Least Gecko",NA
"1173","herps","sph_mac7","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus macrolepis phoberus","Sphaerodactylus",NA,"macrolepis","phoberus","Thomas & Schwartz",1966,"Big-scaled Least Gecko",NA
"1174","herps","sph_mac8","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus macrolepis spanius","Sphaerodactylus",NA,"macrolepis","spanius","Thomas & Schwartz",1966,"Big-scaled Least Gecko",NA
"1175","herps","sph_mac9","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus macrolepis stibarus","Sphaerodactylus",NA,"macrolepis","stibarus","Thomas & Schwartz",1966,"Big-scaled Least Gecko",NA
"1176","herps","sph_mic","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus micropithecus","Sphaerodactylus",NA,"micropithecus",NA,"Schwartz",1977,"Monite Gecko",NA
"1177","herps","sph_mon","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus monensis","Sphaerodactylus",NA,"monensis",NA,"Meerwarth",1901,"Mona Dwarf Gecko",NA
"1178","herps","sph_nic",NA,"Sphaerodactylus nicholsi","Sphaerodactylus",NA,"nicholsi",NA,NA,NA,NA,NA
"1179","herps","sph_nic","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus nicholsi nicholsi","Sphaerodactylus",NA,"nicholsi","nicholsi","Grant",1931,"Puerto Rico Crescent Sphaero",NA
"1180","herps","sph_not","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sphaerodactylus notatus","Sphaerodactylus",NA,"notatus",NA,"Baird",1859,NA,"Reef Gecko"
"1181","herps","sph_not2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sphaerodactylus notatus notatus","Sphaerodactylus",NA,"notatus","notatus","Baird",1859,NA,"Florida Reef Gecko"
"1182","herps","sph_roo","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus roosevelti","Sphaerodactylus",NA,"roosevelti",NA,"Grant",1931,"Roosevelt's Least Gecko",NA
"1183","herps","sph_tow","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Sphaerodactylus townsendi","Sphaerodactylus",NA,"townsendi",NA,"Grant",1931,"Townsend's Least Gecko",NA
"1184","herps","spo_cul","http://www.mendeley.com/c/5682076084/g/2058663/hedges-2012-a-new-skink-fauna-from-caribbean-islands-squamata-mabuyidae-mabuyinae/","Spondylurus culebrae","Spondylurus",NA,"culebrae",NA,"Hedges and Conn",2012,"Culebra Skink",NA
"1185","herps","spo_mon1","http://www.mendeley.com/c/5682076084/g/2058663/hedges-2012-a-new-skink-fauna-from-caribbean-islands-squamata-mabuyidae-mabuyinae/","Spondylurus monae","Spondylurus",NA,"monae",NA,"Hedges and Conn",2012,"Mona Skink",NA
"1186","herps","spo_mon2","http://www.mendeley.com/c/5682076084/g/2058663/hedges-2012-a-new-skink-fauna-from-caribbean-islands-squamata-mabuyidae-mabuyinae/","Spondylurus monitae","Spondylurus",NA,"monitae",NA,"Hedges and Conn",2012,"Monito Skink",NA
"1187","herps","spo_nit","http://www.mendeley.com/c/5682076084/g/2058663/hedges-2012-a-new-skink-fauna-from-caribbean-islands-squamata-mabuyidae-mabuyinae/","Spondylurus nitidus","Spondylurus",NA,"nitidus",NA,"Garman",1887,"Puerto Rican Skink",NA
"1188","herps","ste_mar","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Stereochilus marginatus","Stereochilus",NA,"marginatus",NA,"Hallowell",1856,NA,"Many-lined Salamander"
"1189","herps","ste_car","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sternotherus carinatus","Sternotherus",NA,"carinatus",NA,"Gray",1855,NA,"Razor-backed Musk Turtle"
"1190","herps","ste_dep","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sternotherus depressus","Sternotherus",NA,"depressus",NA,"Tinkle and Webb",1955,NA,"Flattened Musk Turtle"
"1191","herps","ste_min","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sternotherus minor","Sternotherus",NA,"minor",NA,"Agassiz",1857,NA,"Loggerhead Musk Turtle"
"1192","herps","ste_min2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sternotherus minor minor","Sternotherus",NA,"minor","minor","Agassiz",1857,NA,"Loggerhead Musk Turtle"
"1193","herps","ste_min3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sternotherus minor peltifer","Sternotherus",NA,"minor","peltifer","Smith and Glass",1947,NA,"Stripe-necked Musk Turtle"
"1194","herps","ste_odo","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Sternotherus odoratus","Sternotherus",NA,"odoratus",NA,"Latreille",1801,NA,"Eastern Musk Turtle"
"1195","herps","sti_ext",NA,"Stilosoma extenuatum","Stilosoma",NA,"extenuatum",NA,NA,NA,NA,"Short-tailed Snake"
"1196","herps","sto_dek","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Storeria dekayi","Storeria",NA,"dekayi",NA,"Holbrook",1836,NA,"Dekay's Brownsnake"
"1197","herps","sto_dek2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Storeria dekayi dekayi","Storeria",NA,"dekayi","dekayi","Holbrook",1836,NA,"Northern Brownsnake"
"1198","herps","sto_dek6",NA,"Storeria dekayi dekayi/wrightorum","Storeria",NA,"dekayi","dekayi/wrightorum",NA,NA,NA,"Norther/Midland brown snake"
"1199","herps","sto_dek3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Storeria dekayi limnetes","Storeria",NA,"dekayi","limnetes","Anderson",1961,NA,"Marsh Brownsnake"
"1200","herps","sto_dek7",NA,"Storeria dekayi subspecies","Storeria",NA,"dekayi","subspecies",NA,NA,NA,NA
"1201","herps","sto_dek4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Storeria dekayi texana","Storeria",NA,"dekayi","texana","Trapido",1944,NA,"Texas Brownsnake"
"1202","herps","sto_dek10",NA,"Storeria dekayi victa","Storeria",NA,"dekayi","victa",NA,NA,NA,"Florida Brown Snake"
"1203","herps","sto_dek5","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Storeria dekayi wrightorum","Storeria",NA,"dekayi","wrightorum","Trapido",1944,NA,"Midland Brownsnake"
"1204","herps","sto_occ","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Storeria occipitomaculata","Storeria",NA,"occipitomaculata",NA,"Storer",1839,NA,"Red-bellied Snake"
"1205","herps","sto_occ2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Storeria occipitomaculata obscura","Storeria",NA,"occipitomaculata","obscura","Trapido",1944,NA,"Florida Red-bellied Snake"
"1206","herps","sto_occ3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Storeria occipitomaculata occipitomaculata","Storeria",NA,"occipitomaculata","occipitomaculata","Storer",1839,NA,"Northern Red-bellied Snake"
"1207","herps","sto_occ4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Storeria occipitomaculata pahasapae","Storeria",NA,"occipitomaculata","pahasapae","Smith",1963,NA,"Black Hills Red-bellied Snake"
"1208","herps","sto_occ6",NA,"Storeria occipitomaculata unknown","Storeria",NA,"occipitomaculata","unknown",NA,NA,NA,NA
"1209","herps","sto_vic","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Storeria victa","Storeria",NA,"victa",NA,"Hay",1892,NA,"Florida Brownsnake"
"1210","herps","tan_atr","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Tantilla atriceps","Tantilla",NA,"atriceps",NA,"Gunther",1895,NA,"Mexican Black-headed Snake"
"1211","herps","tan_cor","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Tantilla coronata","Tantilla",NA,"coronata",NA,"Baird and Girard",1853,NA,"Southeastern Crowned Snake"
"1212","herps","tan_cuc","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Tantilla cucullata","Tantilla",NA,"cucullata",NA,"Minton",1956,NA,"Trans-Pecos Black-headed Snake"
"1213","herps","tan_gra","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Tantilla gracilis","Tantilla",NA,"gracilis",NA,"Baird and Girard",1853,NA,"Flat-headed Snake"
"1214","herps","tan_hob","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Tantilla hobartsmithi","Tantilla",NA,"hobartsmithi",NA,"Taylor",1937,NA,"Smith's Black-headed Snake"
"1215","herps","tan_nig","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Tantilla nigriceps","Tantilla",NA,"nigriceps",NA,"Kennicott",1860,NA,"Plains Black-headed Snake"
"1216","herps","tan_ool","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Tantilla oolitica","Tantilla",NA,"oolitica",NA,"Telford",1966,NA,"Rim Rock Crowned Snake"
"1217","herps","tan_pla","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Tantilla planiceps","Tantilla",NA,"planiceps",NA,"Blainville",1835,NA,"Western Black-headed Snake"
"1218","herps","tan_rel","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Tantilla relicta","Tantilla",NA,"relicta",NA,"Telford",1966,NA,"Florida Crowned Snake"
"1219","herps","tan_rel2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Tantilla relicta neilli","Tantilla",NA,"relicta","neilli","Telford",1966,NA,"Central Florida Crowned Snake"
"1220","herps","tan_rel3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Tantilla relicta pamlica","Tantilla",NA,"relicta","pamlica","Telford",1966,NA,"Coastal Dunes Crowned Snake"
"1221","herps","tan_rel4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Tantilla relicta relicta","Tantilla",NA,"relicta","relicta","Telford",1966,NA,"Peninsula Crowned Snake"
"1222","herps","tan_wil","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Tantilla wilcoxi","Tantilla",NA,"wilcoxi",NA,"Stejneger",1903,NA,"Chihuahuan Black-headed Snake"
"1223","herps","tan_yaq","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Tantilla yaquia","Tantilla",NA,"yaquia",NA,"Smith",1942,NA,"Yaqui Black-headed Snake"
"1224","herps","tar_ann","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Tarentola annularis","Tarentola",NA,"annularis",NA,"Geoffroy Saint-Hilaire",1827,NA,"Ringed Wall Gecko"
"1225","herps","tar_mau","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Tarentola mauritanica","Tarentola",NA,"mauritanica",NA,"Linnaeus",1758,NA,"Moorish Gecko"
"1226","herps","tar_gra","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Taricha granulosa","Taricha",NA,"granulosa",NA,"Skilton",1849,NA,"Rough-skinned Newt"
"1227","herps","tar_riv","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Taricha rivularis","Taricha",NA,"rivularis",NA,"Twitty",1935,NA,"Red-bellied Newt"
"1228","herps","tar_tor","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Taricha torosa","Taricha",NA,"torosa",NA,"Rathke",1833,NA,"California Newt"
