taxon_id,spp_id,source_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name,species_level_id
beetle,loxlim,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus limatus,Loxandrus,,limatus,,Casey,1918,110792,,
beetle,loxluc,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus lucens,Loxandrus,,lucens,,Chaudoir,1868,110768,,
beetle,loxlud,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus ludovicianus,Loxandrus,,ludovicianus,,Casey,1918,110794,,
beetle,loxmic,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus micans,Loxandrus,,micans,,Chaudoir,1868,,,
beetle,loxmun,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus mundus,Loxandrus,,mundus,,Casey,1918,110804,,
beetle,loxnit,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus nitidulus,Loxandrus,,nitidulus,,LeConte,1848,110777,,
beetle,loxpac,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus pactinullus,Loxandrus,,pactinullus,,Allen,1972,110744,,
beetle,loxpra,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus pravitubus,Loxandrus,,pravitubus,,Allen,1972,110750,,
beetle,loxpro,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus proximus,Loxandrus,,proximus,,Chaudoir,1868,110799,,
beetle,loxref,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus reflexus,Loxandrus,,reflexus,,LeConte,1878,110783,,
beetle,loxrob,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus robustus,Loxandrus,,robustus,,Allen,1972,110778,,
beetle,loxros,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus rossi,Loxandrus,,rossi,,Allen,1972,110761,,
beetle,loxsac,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus saccisecundaris,Loxandrus,,saccisecundaris,,Allen,1972,110752,,
beetle,loxsap,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus saphyrinus,Loxandrus,,saphyrinus,,Chaudoir,1843,110767,,
beetle,loxscu,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus sculptilis,Loxandrus,,sculptilis,,Bates,1884,110745,,
beetle,loxspi,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus spinilunatus,Loxandrus,,spinilunatus,,Allen,1972,110760,,
beetle,loxsut,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus suturalis,Loxandrus,,suturalis,,Casey,1918,110802,,
beetle,loxtae,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus taeniatus,Loxandrus,,taeniatus,,LeConte,1852,110754,,
beetle,loxvit,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus vitiosus,Loxandrus,,vitiosus,,Allen,1972,110765,,
beetle,loxvul,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loxandrus vulneratus,Loxandrus,,vulneratus,,Casey,1918,110806,,
beetle,lymswa,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Lymnastis swaluwenbergi,Lymnastis,,swaluwenbergi,,Jeannel,1932,,,
beetle,mecaen,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax aeneus,Mecyclothorax,,aeneus,,Sharp,1903,186219,,
beetle,mecama,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax amaroides,Mecyclothorax,,amaroides,,Sharp,1903,186220,,
beetle,mecang,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax angusticollis,Mecyclothorax,,angusticollis,,Blackburn,1878,186221,,
beetle,mecapi,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax apicalis,Mecyclothorax,,apicalis,,Sharp,1903,186222,,
beetle,mecarg,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax argutor,Mecyclothorax,,argutor,,Sharp,1903,186223,,
beetle,mecate,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax ater,Mecyclothorax,,ater,,Britton,1948,186224,,
beetle,mecbic,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax bicolor,Mecyclothorax,,bicolor,,Sharp,1903,186227,,
beetle,mecbre,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax brevis,Mecyclothorax,,brevis,,Blackburn,1878,186230,,
beetle,meccar,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax carteri,Mecyclothorax,,carteri,,Perkins,1917,186231,,
beetle,meccog,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax cognatus,Mecyclothorax,,cognatus,,Sharp,1903,186233,,
beetle,meccon,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax constrictus,Mecyclothorax,,constrictus,,Sharp,1903,186234,,
beetle,meccor,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax cordaticollis,Mecyclothorax,,cordaticollis,,Blackburn,1878,186235,,
beetle,meccra,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax crassus,Mecyclothorax,,crassus,,Sharp,1903,186236,,
beetle,meccur,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax curtipes,Mecyclothorax,,curtipes,,Sharp,1903,186237,,
beetle,meccym,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax cymindicus,Mecyclothorax,,cymindicus,,Sharp,1903,186238,,
beetle,mecdap,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax daptinus,Mecyclothorax,,daptinus,,Sharp,1903,186239,,
beetle,mecdeb,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax debilis,Mecyclothorax,,debilis,,Sharp,1903,186240,,
beetle,mecdev,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax deverilli,Mecyclothorax,,deverilli,,Blackburn,1879,186241,,
beetle,mecdis,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax discedens,Mecyclothorax,,discedens,,Sharp,1903,186242,,
beetle,mecduc,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax ducalis,Mecyclothorax,,ducalis,,Sharp,1903,186243,,
beetle,mecexi,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax exilis,Mecyclothorax,,exilis,,Britton,1948,186244,,
beetle,mecfil,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax filipes,Mecyclothorax,,filipes,,Sharp,1903,186245,,
beetle,mecfla,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax flavomarginatus,Mecyclothorax,,flavomarginatus,,Britton,1948,186246,,
beetle,mecgra,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax gracilis,Mecyclothorax,,gracilis,,Sharp,1903,186247,,
beetle,mechal,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax haleakalae,Mecyclothorax,,haleakalae,,Sharp,1903,,,
beetle,mecinc,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax incompositus,Mecyclothorax,,incompositus,,Britton,1948,186250,,
beetle,mecins,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax insolitus,Mecyclothorax,,insolitus,,Sharp,1903,186251,,
beetle,mecirr,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax irregularis,Mecyclothorax,,irregularis,,Britton,1948,186255,,
beetle,mecite,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax iteratus,Mecyclothorax,,iteratus,,Sharp,1903,186256,,
beetle,meckar,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax karschi,Mecyclothorax,,karschi,,Blackburn,1882,186257,,
beetle,meckon,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax konanus,Mecyclothorax,,konanus,,Sharp,1903,186258,,
beetle,meclae,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax laetus,Mecyclothorax,,laetus,,Blackburn,1881,186259,,
beetle,meclah,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax lahainae,Mecyclothorax,,lahainae,,Britton,1948,186260,,
beetle,meclon,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax longulus,Mecyclothorax,,longulus,,Sharp,1903,186261,,
beetle,mecmac,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax macrops,Mecyclothorax,,macrops,,Sharp,1903,186262,,
beetle,mecmin,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax minor,Mecyclothorax,,minor,,Britton,1948,186265,,
beetle,mecmon,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax montivagus,Mecyclothorax,,montivagus,,Blackburn,1878,186268,,
beetle,mecmul,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax multipunctatus,Mecyclothorax,,multipunctatus,,Blackburn,1878,186269,,
beetle,mecnub,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax nubicola,Mecyclothorax,,nubicola,,Blackburn,1878,186272,,
beetle,mecoah,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax oahuensis,Mecyclothorax,,oahuensis,,Blackburn,1878,,,
beetle,mecocc,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax occultus,Mecyclothorax,,occultus,,Sharp,1903,186276,,
beetle,mecocu,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax oculatus,Mecyclothorax,,oculatus,,Sharp,1903,186277,,
beetle,mecovi,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax ovipennis,Mecyclothorax,,ovipennis,,Sharp,1903,186278,,
beetle,mecpal,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax palustris,Mecyclothorax,,palustris,,Sharp,1903,186279,,
beetle,mecpel,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax pele,Mecyclothorax,,pele,,Blackburn,1879,186283,,
beetle,mecpla,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax platysminus,Mecyclothorax,,platysminus,,Sharp,1903,,,
beetle,mecpro,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax proximus,Mecyclothorax,,proximus,,Britton,1948,186289,,
beetle,mecpus,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax pusillus,Mecyclothorax,,pusillus,,Sharp,1903,186290,,
beetle,mecqua,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax quadratus,Mecyclothorax,,quadratus,,Britton,1948,186291,,
beetle,mecrob,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax robustus,Mecyclothorax,,robustus,,Blackburn,1881,186292,,
beetle,mecrot,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax rotundicollis,Mecyclothorax,,rotundicollis,,White,1846,186293,,
beetle,mecrus,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax rusticus,Mecyclothorax,,rusticus,,Sharp,1903,186294,,
beetle,mecsca,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax scaritoides,Mecyclothorax,,scaritoides,,Blackburn,1878,186295,,
beetle,mecsha,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax sharpi,Mecyclothorax,,sharpi,,Britton,1948,186296,,
beetle,mecsim,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax simiolus,Mecyclothorax,,simiolus,,Blackburn,1878,186297,,
beetle,mecsob,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax sobrinus,Mecyclothorax,,sobrinus,,Sharp,1903,186298,,
beetle,mectan,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax tantalus,Mecyclothorax,,tantalus,,Britton,1948,186301,,
beetle,mecter,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax terminalis,Mecyclothorax,,terminalis,,Sharp,1903,186302,,
beetle,mecunc,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax unctus,Mecyclothorax,,unctus,,Blackburn,1881,186303,,
beetle,mecvar,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax variipes,Mecyclothorax,,variipes,,Sharp,1903,,,
beetle,mecvit,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax vitreus,Mecyclothorax,,vitreus,,Britton,1948,186305,,
beetle,mecvul,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax vulcanus,Mecyclothorax,,vulcanus,,Blackburn,1879,186306,,
beetle,micaen,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Micratopus aenescens,Micratopus,,aenescens,,LeConte,1848,109755,,
beetle,miccur,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Microlestes curtipennis,Microlestes,,curtipennis,,Casey,1920,111719,,
beetle,micdep,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Micranillodes depressus,Micranillodes,,depressus,,Jeannel,1963,,,
beetle,micdis,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Micrixys distincta,Micrixys,,distincta,,Haldeman,1852,111515,,
beetle,micins,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Micratopus insularis,Micratopus,,insularis,,Darlington,1934,109756,,
beetle,micmaj,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Microlestes major,Microlestes,,major,,Lindroth,1969,111716,,
beetle,micnig,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Microlestes nigrinus,Microlestes,,nigrinus,,Mannerheim,1843,111718,,
beetle,micoli,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Microthylax olivacea,Microthylax,,olivacea,,Chaudoir,1854,,,
beetle,micpus,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Microlestes pusio,Microlestes,,pusio,,LeConte,1863,111721,,
beetle,miofla,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mioptachys flavicauda,Mioptachys,,flavicauda,,Say,1823,109674,,
beetle,misarc,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Miscodera arctica,Miscodera,,arctica,,Paykull,1798,109578,,
beetle,morari,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Morion aridus,Morion,,aridus,,Allen,1968,109584,,
beetle,mormon,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Morion monilicornis,Morion,,monilicornis,,Latreille,1806,109585,,
beetle,neljon,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nelsonites jonesi,Nelsonites,,jonesi,,Valentine,1952,110202,,
beetle,nelwal,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nelsonites walteri,Nelsonites,,walteri,,Valentine,1952,110203,,
beetle,nemele,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nemotarsus elegans,Nemotarsus,,elegans,,LeConte,1853,111626,,
beetle,nompyg,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nomius pygmaeus,Nomius,,pygmaeus,,Dejean,1831,110234,,
beetle,notaen,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Notiophilus aeneus,Notiophilus,,aeneus,,Herbst,1806,109533,,
beetle,notaqu,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Notiophilus aquaticus,Notiophilus,,aquaticus,,Linnaeus,1758,109535,,
beetle,notbig,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Notiophilus biguttatus,Notiophilus,,biguttatus,,Fabricius,1779,109544,,
beetle,notdir,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Notiophilus directus,Notiophilus,,directus,,Casey,1920,109539,,
beetle,notint,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Notiophilus intermedius,Notiophilus,,intermedius,,Lindroth,1954,109538,,
beetle,notnem,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Notiophilus nemoralis,Notiophilus,,nemoralis,,Fall,1906,109543,,
beetle,notnov,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Notiophilus novemstriatus,Notiophilus,,novemstriatus,,LeConte,1848,109545,,
beetle,notpal,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Notiophilus palustris,Notiophilus,,palustris,,Duftschmid,1812,,,
beetle,notsie,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Notiophilus sierranus,Notiophilus,,sierranus,,Casey,1920,,,
beetle,notsim,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Notiophilus simulator,Notiophilus,,simulator,,Fall,1906,109537,,
beetle,notsyl,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Notiophilus sylvaticus,Notiophilus,,sylvaticus,,Eschscholtz,1833,,,
beetle,olibre,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Olisthopus brevicornis,Olisthopus,,brevicornis,,Casey,1913,110377,,
beetle,olifil,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Olisthopus filicornis,Olisthopus,,filicornis,,Casey,1913,110375,,
beetle,oliinn,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Olisthopus innuens,Olisthopus,,innuens,,Casey,1913,110374,,
beetle,oliite,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Olisthopus iterans,Olisthopus,,iterans,,Casey,1913,,,
beetle,olimic,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Olisthopus micans,Olisthopus,,micans,,LeConte,1848,110373,,
beetle,olipar,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Olisthopus parmatus,Olisthopus,,parmatus,,Say,1823,110372,,
beetle,olipus,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Olisthopus pusio,Olisthopus,,pusio,,Casey,1913,110376,,
beetle,omoame,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Omophron americanum,Omophron,,americanum,,Dejean,1831,109241,,
beetle,omoden,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Omophron dentatum,Omophron,,dentatum,,LeConte,1852,109247,,
