taxon_id, spp_id, source_id, scientific_name, common_name, order_name, family_name
bird,rebbrt1,ebird,Talegalla cuvieri,Red-billed Brush-Turkey,Galliformes,Megapodiidae (Megapodes)
bird,bkbbrt1,ebird,Talegalla fuscirostris,Black-billed Brush-Turkey,Galliformes,Megapodiidae (Megapodes)
bird,bncbrt1,ebird,Talegalla jobiensis,Brown-collared Brush-Turkey,Galliformes,Megapodiidae (Megapodes)
bird,mallee1,ebird,Leipoa ocellata,Malleefowl,Galliformes,Megapodiidae (Megapodes)
bird,maleo1,ebird,Macrocephalon maleo,Maleo,Galliformes,Megapodiidae (Megapodes)
bird,molscr1,ebird,Megapodius wallacei,Moluccan Scrubfowl,Galliformes,Megapodiidae (Megapodes)
bird,niuscr1,ebird,Megapodius pritchardii,Niuafoou Scrubfowl,Galliformes,Megapodiidae (Megapodes)
bird,micscr1,ebird,Megapodius laperouse,Micronesian Scrubfowl,Galliformes,Megapodiidae (Megapodes)
bird,nicscr1,ebird,Megapodius nicobariensis,Nicobar Scrubfowl,Galliformes,Megapodiidae (Megapodes)
bird,tabscr1,ebird,Megapodius cumingii,Tabon Scrubfowl,Galliformes,Megapodiidae (Megapodes)
bird,sulscr1,ebird,Megapodius bernsteinii,Sula Scrubfowl,Galliformes,Megapodiidae (Megapodes)
bird,tanscr1,ebird,Megapodius tenimberensis,Tanimbar Scrubfowl,Galliformes,Megapodiidae (Megapodes)
bird,dusscr1,ebird,Megapodius freycinet,Dusky Scrubfowl,Galliformes,Megapodiidae (Megapodes)
bird,forscr1,ebird,Megapodius forstenii,Forsten's Scrubfowl,Galliformes,Megapodiidae (Megapodes)
bird,melscr1,ebird,Megapodius eremita,Melanesian Scrubfowl,Galliformes,Megapodiidae (Megapodes)
bird,vanscr1,ebird,Megapodius layardi,Vanuatu Scrubfowl,Galliformes,Megapodiidae (Megapodes)
bird,negscr1,ebird,Megapodius affinis,New Guinea Scrubfowl,Galliformes,Megapodiidae (Megapodes)
bird,orfscr1,ebird,Megapodius reinwardt,Orange-footed Scrubfowl,Galliformes,Megapodiidae (Megapodes)
bird,placha,ebird,Ortalis vetula,Plain Chachalaca,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,grhcha1,ebird,Ortalis cinereiceps,Gray-headed Chachalaca,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,chwcha1,ebird,Ortalis garrula,Chestnut-winged Chachalaca,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,ruvcha1,ebird,Ortalis ruficauda,Rufous-vented Chachalaca,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,ruhcha1,ebird,Ortalis erythroptera,Rufous-headed Chachalaca,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,rubcha1,ebird,Ortalis wagleri,Rufous-bellied Chachalaca,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,wemcha1,ebird,Ortalis poliocephala,West Mexican Chachalaca,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,chacha1,ebird,Ortalis canicollis,Chaco Chachalaca,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,whbcha1,ebird,Ortalis leucogastra,White-bellied Chachalaca,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,colcha1,ebird,Ortalis columbiana,Colombian Chachalaca,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,specha1,ebird,Ortalis guttata,Speckled Chachalaca,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,varcha1,ebird,Ortalis motmot,Variable Chachalaca,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,bubcha1,ebird,Ortalis superciliaris,Buff-browed Chachalaca,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,batgua1,ebird,Penelope argyrotis,Band-tailed Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,beagua1,ebird,Penelope barbata,Bearded Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,baugua1,ebird,Penelope ortoni,Baudo Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,andgua1,ebird,Penelope montagnii,Andean Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,margua1,ebird,Penelope marail,Marail Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,rumgua1,ebird,Penelope superciliaris,Rusty-margined Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,refgua1,ebird,Penelope dabbenei,Red-faced Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,spigua1,ebird,Penelope jacquacu,Spix's Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,cregua1,ebird,Penelope purpurascens,Crested Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,caugua1,ebird,Penelope perspicax,Cauca Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,whwgua1,ebird,Penelope albipennis,White-winged Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,dulgua1,ebird,Penelope obscura,Dusky-legged Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,whcgua1,ebird,Penelope pileata,White-crested Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,chbgua1,ebird,Penelope ochrogaster,Chestnut-bellied Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,whbgua1,ebird,Penelope jacucaca,White-browed Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,trpgua1,ebird,Pipile pipile,Trinidad Piping-Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,btpgua1,ebird,Pipile cumanensis,Blue-throated Piping-Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,rtpgua1,ebird,Pipile cujubi,Red-throated Piping-Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,bfpgua1,ebird,Pipile jacutinga,Black-fronted Piping-Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,watgua1,ebird,Aburria aburri,Wattled Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,blagua1,ebird,Chamaepetes unicolor,Black Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,siwgua1,ebird,Chamaepetes goudotii,Sickle-winged Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,higgua1,ebird,Penelopina nigra,Highland Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,horgua1,ebird,Oreophasis derbianus,Horned Guan,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,noccur1,ebird,Nothocrax urumutum,Nocturnal Curassow,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,crecur2,ebird,Mitu tomentosum,Crestless Curassow,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,salcur1,ebird,Mitu salvini,Salvin's Curassow,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,rabcur2,ebird,Mitu tuberosum,Razor-billed Curassow,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,alacur1,ebird,Mitu mitu,Alagoas Curassow,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,helcur1,ebird,Pauxi pauxi,Helmeted Curassow,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,horcur1,ebird,Pauxi unicornis,Horned Curassow,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,grecur1,ebird,Crax rubra,Great Curassow,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,bubcur1,ebird,Crax alberti,Blue-billed Curassow,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,yekcur1,ebird,Crax daubentoni,Yellow-knobbed Curassow,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,blacur1,ebird,Crax alector,Black Curassow,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,watcur1,ebird,Crax globulosa,Wattled Curassow,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,bafcur1,ebird,Crax fasciolata,Bare-faced Curassow,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,rebcur1,ebird,Crax blumenbachii,Red-billed Curassow,Galliformes,Cracidae (Guans, Chachalacas, and Curassows)
bird,whbgui1,ebird,Agelastes meleagrides,White-breasted Guineafowl,Galliformes,Numididae (Guineafowl)
bird,blagui1,ebird,Agelastes niger,Black Guineafowl,Galliformes,Numididae (Guineafowl)
bird,helgui,ebird,Numida meleagris,Helmeted Guineafowl,Galliformes,Numididae (Guineafowl)
bird,plugui1,ebird,Guttera plumifera,Plumed Guineafowl,Galliformes,Numididae (Guineafowl)
bird,cregui1,ebird,Guttera pucherani,Crested Guineafowl,Galliformes,Numididae (Guineafowl)
bird,vulgui1,ebird,Acryllium vulturinum,Vulturine Guineafowl,Galliformes,Numididae (Guineafowl)
bird,bewpar1,ebird,Dendrortyx barbatus,Bearded Wood-Partridge,Galliformes,Odontophoridae (New World Quail)
bird,ltwpar1,ebird,Dendrortyx macroura,Long-tailed Wood-Partridge,Galliformes,Odontophoridae (New World Quail)
bird,bcwpar1,ebird,Dendrortyx leucophrys,Buffy-crowned Wood-Partridge,Galliformes,Odontophoridae (New World Quail)
bird,mouqua,ebird,Oreortyx pictus,Mountain Quail,Galliformes,Odontophoridae (New World Quail)
bird,scaqua,ebird,Callipepla squamata,Scaled Quail,Galliformes,Odontophoridae (New World Quail)
bird,elequa,ebird,Callipepla douglasii,Elegant Quail,Galliformes,Odontophoridae (New World Quail)
bird,calqua,ebird,Callipepla californica,California Quail,Galliformes,Odontophoridae (New World Quail)
bird,gamqua,ebird,Callipepla gambelii,Gambel's Quail,Galliformes,Odontophoridae (New World Quail)
bird,banqua1,ebird,Philortyx fasciatus,Banded Quail,Galliformes,Odontophoridae (New World Quail)
bird,norbob,ebird,Colinus virginianus,Northern Bobwhite,Galliformes,Odontophoridae (New World Quail)
bird,bltbob1,ebird,Colinus nigrogularis,Black-throated Bobwhite,Galliformes,Odontophoridae (New World Quail)
bird,crebob1,ebird,Colinus cristatus,Crested Bobwhite,Galliformes,Odontophoridae (New World Quail)
bird,mawqua1,ebird,Odontophorus gujanensis,Marbled Wood-Quail,Galliformes,Odontophoridae (New World Quail)
bird,swwqua1,ebird,Odontophorus capueira,Spot-winged Wood-Quail,Galliformes,Odontophoridae (New World Quail)
bird,bewqua1,ebird,Odontophorus melanotis,Black-eared Wood-Quail,Galliformes,Odontophoridae (New World Quail)
bird,bfwqua1,ebird,Odontophorus atrifrons,Black-fronted Wood-Quail,Galliformes,Odontophoridae (New World Quail)
bird,rfwqua1,ebird,Odontophorus erythrops,Rufous-fronted Wood-Quail,Galliformes,Odontophoridae (New World Quail)
bird,chwqua1,ebird,Odontophorus hyperythrus,Chestnut Wood-Quail,Galliformes,Odontophoridae (New World Quail)
bird,dbwqua1,ebird,Odontophorus melanonotus,Dark-backed Wood-Quail,Galliformes,Odontophoridae (New World Quail)
bird,rbwqua1,ebird,Odontophorus speciosus,Rufous-breasted Wood-Quail,Galliformes,Odontophoridae (New World Quail)
bird,tawqua1,ebird,Odontophorus dialeucos,Tacarcuna Wood-Quail,Galliformes,Odontophoridae (New World Quail)
bird,gowqua1,ebird,Odontophorus strophium,Gorgeted Wood-Quail,Galliformes,Odontophoridae (New World Quail)
bird,venwoq1,ebird,Odontophorus columbianus,Venezuelan Wood-Quail,Galliformes,Odontophoridae (New World Quail)
bird,bbwqua1,ebird,Odontophorus leucolaemus,Black-breasted Wood-Quail,Galliformes,Odontophoridae (New World Quail)
bird,sfwqua1,ebird,Odontophorus balliviani,Stripe-faced Wood-Quail,Galliformes,Odontophoridae (New World Quail)
bird,stwqua1,ebird,Odontophorus stellatus,Starred Wood-Quail,Galliformes,Odontophoridae (New World Quail)
bird,spwqua1,ebird,Odontophorus guttatus,Spotted Wood-Quail,Galliformes,Odontophoridae (New World Quail)
bird,sinqua1,ebird,Dactylortyx thoracicus,Singing Quail,Galliformes,Odontophoridae (New World Quail)
bird,monqua,ebird,Cyrtonyx montezumae,Montezuma Quail,Galliformes,Odontophoridae (New World Quail)
bird,ocequa1,ebird,Cyrtonyx ocellatus,Ocellated Quail,Galliformes,Odontophoridae (New World Quail)
bird,tafqua1,ebird,Rhynchortyx cinctus,Tawny-faced Quail,Galliformes,Odontophoridae (New World Quail)
bird,rocpar2,ebird,Alectoris graeca,Rock Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,chukar,ebird,Alectoris chukar,Chukar,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,phipar1,ebird,Alectoris philbyi,Philby's Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,przpar1,ebird,Alectoris magna,Przevalski's Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,relpar1,ebird,Alectoris rufa,Red-legged Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,arapar1,ebird,Alectoris melanocephala,Arabian Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,barpar2,ebird,Alectoris barbara,Barbary Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,snopar1,ebird,Lerwa lerwa,Snow Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,verpar1,ebird,Tetraophasis obscurus,Verreaux's Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,szepar1,ebird,Tetraophasis szechenyii,Szechenyi's Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,causno1,ebird,Tetraogallus caucasicus,Caucasian Snowcock,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,cassno1,ebird,Tetraogallus caspius,Caspian Snowcock,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,altsno1,ebird,Tetraogallus altaicus,Altai Snowcock,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,tibsno1,ebird,Tetraogallus tibetanus,Tibetan Snowcock,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,himsno,ebird,Tetraogallus himalayensis,Himalayan Snowcock,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,gryfra,ebird,Francolinus pondicerianus,Gray Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,swafra1,ebird,Francolinus gularis,Swamp Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,coqfra2,ebird,Francolinus coqui,Coqui Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,whtfra2,ebird,Francolinus albogularis,White-throated Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,schfra2,ebird,Francolinus schlegelii,Schlegel's Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,forfra2,ebird,Francolinus lathami,Forest Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,crefra2,ebird,Francolinus sephaena,Crested Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,rinfra2,ebird,Francolinus streptophorus,Ring-necked Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,finfra2,ebird,Francolinus finschi,Finsch's Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,rewfra2,ebird,Francolinus levaillantii,Red-winged Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,gywfra1,ebird,Francolinus africanus,Gray-winged Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,moofra2,ebird,Francolinus psilolaemus,Moorland Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,shefra2,ebird,Francolinus shelleyi,Shelley's Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,orrfra2,ebird,Francolinus levaillantoides,Orange River Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,scafra2,ebird,Francolinus squamatus,Scaly Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,ahafra2,ebird,Francolinus ahantensis,Ahanta Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,gysfra1,ebird,Francolinus griseostriatus,Gray-striped Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,nahfra2,ebird,Francolinus nahani,Nahan's Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,harfra3,ebird,Francolinus hartlaubi,Hartlaub's Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,dosfra2,ebird,Francolinus bicalcaratus,Double-spurred Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,blkfra,ebird,Francolinus francolinus,Black Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,paifra1,ebird,Francolinus pictus,Painted Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,chifra1,ebird,Francolinus pintadeanus,Chinese Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,ercfra,ebird,Francolinus erckelii,Erckel's Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,djifra1,ebird,Francolinus ochropectus,Djibouti Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,clafra1,ebird,Francolinus clappertoni,Clapperton's Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,harfra4,ebird,Francolinus harwoodi,Harwood's Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,heufra1,ebird,Francolinus icterorhynchus,Heuglin's Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,rebfra1,ebird,Francolinus adspersus,Red-billed Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,capfra2,ebird,Francolinus capensis,Cape Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,natfra2,ebird,Francolinus natalensis,Natal Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,hilfra2,ebird,Francolinus hildebrandti,Hildebrandt's Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,yenspu1,ebird,Francolinus leucoscepus,Yellow-necked Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,gybfra1,ebird,Francolinus rufopictus,Gray-breasted Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,renfra1,ebird,Francolinus afer,Red-necked Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,swafra2,ebird,Francolinus swainsonii,Swainson's Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,jacfra2,ebird,Francolinus jacksoni,Jackson's Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,hanfra2,ebird,Francolinus nobilis,Handsome Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,camfra2,ebird,Francolinus camerunensis,Cameroon Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,swifra2,ebird,Francolinus swierstrai,Swierstra's Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,chnfra2,ebird,Francolinus castaneicollis,Chestnut-naped Francolin,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,sespar1,ebird,Ammoperdix griseogularis,See-see Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,sanpar1,ebird,Ammoperdix heyi,Sand Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,grypar,ebird,Perdix perdix,Gray Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,daupar1,ebird,Perdix dauurica,Daurian Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,tibpar1,ebird,Perdix hodgsoniae,Tibetan Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,lobpar1,ebird,Rhizothera longirostris,Long-billed Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,madpar2,ebird,Margaroperdix madagascarensis,Madagascar Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,blapar2,ebird,Melanoperdix niger,Black Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,japqua,ebird,Coturnix japonica,Japanese Quail,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,comqua1,ebird,Coturnix coturnix,Common Quail,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,harqua1,ebird,Coturnix delegorguei,Harlequin Quail,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,raiqua1,ebird,Coturnix coromandelica,Rain Quail,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,stuqua1,ebird,Coturnix pectoralis,Stubble Quail,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,nezqua1,ebird,Coturnix novaezelandiae,New Zealand Quail,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,broqua1,ebird,Coturnix ypsilophora,Brown Quail,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,blbqua1,ebird,Coturnix chinensis,Blue-breasted Quail,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,bluqua1,ebird,Coturnix adansonii,Blue Quail,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,snmqua2,ebird,Anurophasis monorthonyx,Snow Mountain Quail,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,jubqua1,ebird,Perdicula asiatica,Jungle Bush-Quail,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,robqua1,ebird,Perdicula argoondah,Rock Bush-Quail,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,pabqua1,ebird,Perdicula erythrorhyncha,Painted Bush-Quail,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,mabqua1,ebird,Perdicula manipurensis,Manipur Bush-Quail,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,himqua1,ebird,Ophrysia superciliosa,Himalayan Quail,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,udzpar1,ebird,Xenoperdix udzungwensis,Udzungwa Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,hilpar1,ebird,Arborophila torqueola,Hill Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,sicpar1,ebird,Arborophila rufipectus,Sichuan Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,chbpar2,ebird,Arborophila mandellii,Chestnut-breasted Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,whnpar2,ebird,Arborophila gingica,White-necklaced Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,rutpar1,ebird,Arborophila rufogularis,Rufous-throated Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,whcpar1,ebird,Arborophila atrogularis,White-cheeked Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,taipar1,ebird,Arborophila crudigularis,Taiwan Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,haipar1,ebird,Arborophila ardens,Hainan Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,chbpar1,ebird,Arborophila javanica,Chestnut-bellied Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,gybpar2,ebird,Arborophila orientalis,Gray-breasted Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,babpar1,ebird,Arborophila brunneopectus,Bar-backed Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,ornpar1,ebird,Arborophila davidi,Orange-necked Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,chhpar1,ebird,Arborophila cambodiana,Chestnut-headed Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,rebpar5,ebird,Arborophila hyperythra,Red-breasted Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,rebpar3,ebird,Arborophila rubrirostris,Red-billed Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,scbpar1,ebird,Arborophila chloropus,Scaly-breasted Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,viepar1,ebird,Arborophila merlini,Vietnam Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,chnpar1,ebird,Arborophila charltonii,Chestnut-necklaced Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,ferpar2,ebird,Caloperdix oculeus,Ferruginous Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,crhpar1,ebird,Haematortyx sanguiniceps,Crimson-headed Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,crepar1,ebird,Rollulus rouloul,Crested Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,stopar1,ebird,Ptilopachus petrosus,Stone Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,mobpar1,ebird,Bambusicola fytchii,Mountain Bamboo-Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,chbpar3,ebird,Bambusicola thoracicus,Chinese Bamboo-Partridge,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,redspu1,ebird,Galloperdix spadicea,Red Spurfowl,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,paispu1,ebird,Galloperdix lunulata,Painted Spurfowl,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,ceyspu1,ebird,Galloperdix bicalcarata,Ceylon Spurfowl,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,blophe1,ebird,Ithaginis cruentus,Blood Pheasant,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,westra1,ebird,Tragopan melanocephalus,Western Tragopan,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,sattra1,ebird,Tragopan satyra,Satyr Tragopan,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,blytra1,ebird,Tragopan blythii,Blyth's Tragopan,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,temtra1,ebird,Tragopan temminckii,Temminck's Tragopan,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,cabtra1,ebird,Tragopan caboti,Cabot's Tragopan,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,kokphe1,ebird,Pucrasia macrolopha,Koklass Pheasant,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,himmon1,ebird,Lophophorus impejanus,Himalayan Monal,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,sclmon1,ebird,Lophophorus sclateri,Sclater's Monal,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,chimon1,ebird,Lophophorus lhuysii,Chinese Monal,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,redjun,ebird,Gallus gallus,Red Junglefowl,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,grejun2,ebird,Gallus sonneratii,Gray Junglefowl,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,ceyjun1,ebird,Gallus lafayetii,Ceylon Junglefowl,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
bird,grejun1,ebird,Gallus varius,Green Junglefowl,Galliformes,Phasianidae (Pheasants, Grouse, and Allies)
