source,Kingdom,Subkingdom,superdivision,Phylum,subdivision,Superclass,Class,Order,Suborder,Infraorder,Family,Subfamily,Genus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pelobatidae,,Pelobates
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pelodytidae,,Pelodytes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Petropedetidae,,Conraua
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Petropedetidae,,Petropedetes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Phrynobatrachidae,,Phrynobatrachus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pipidae,,Hymenochirus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pipidae,,Pipa
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pipidae,,Pseudhymenochirus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pipidae,,Silurana
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pipidae,,Xenopus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ptychadenidae,,Hildebrandtia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ptychadenidae,,Lanzarana
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ptychadenidae,,Ptychadena
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pyxicephalidae,Cacosterninae,Amietia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pyxicephalidae,Cacosterninae,Anhydrophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pyxicephalidae,Cacosterninae,Arthroleptella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pyxicephalidae,Cacosterninae,Cacosternum
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pyxicephalidae,Cacosterninae,Ericabatrachus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pyxicephalidae,Cacosterninae,Microbatrachella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pyxicephalidae,Cacosterninae,Natalobatrachus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pyxicephalidae,Cacosterninae,Nothophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pyxicephalidae,Cacosterninae,Poyntonia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pyxicephalidae,Cacosterninae,Strongylopus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pyxicephalidae,Cacosterninae,Tomopterna
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pyxicephalidae,Pyxicephalinae,Aubria
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Pyxicephalidae,Pyxicephalinae,Pyxicephalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranidae,,Amolops
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranidae,,Babina
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranidae,,Clinotarsus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranidae,,Glandirana
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranidae,,Huia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranidae,,Humerana
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranidae,,Hylarana
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranidae,,Lithobates
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranidae,,Meristogenys
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranidae,,Odorrana
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranidae,,Pelophylax
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranidae,,Pseudorana
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranidae,,Pterorana
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranidae,,Rana
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranidae,,Sanguirana
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranidae,,Staurois
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Ranixalidae,,Indirana
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Rhacophoridae,Buergeriinae,Buergeria
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Rhacophoridae,Rhacophorinae,Chiromantis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Rhacophoridae,Rhacophorinae,Dendrobatorana
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Rhacophoridae,Rhacophorinae,Feihyla
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Rhacophoridae,Rhacophorinae,Ghatixalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Rhacophoridae,Rhacophorinae,Gracixalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Rhacophoridae,Rhacophorinae,Kurixalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Rhacophoridae,Rhacophorinae,Liuixalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Rhacophoridae,Rhacophorinae,Nyctixalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Rhacophoridae,Rhacophorinae,Philautus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Rhacophoridae,Rhacophorinae,Polypedates
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Rhacophoridae,Rhacophorinae,Rhacophorus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Rhacophoridae,Rhacophorinae,Theloderma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Rhinophrynidae,,Rhinophrynus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Scaphiopodidae,,Scaphiopus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Scaphiopodidae,,Spea
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Sooglossidae,,Sechellophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Sooglossidae,,Sooglossus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Strabomantidae,Holoadeninae,Barycholos
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Strabomantidae,Holoadeninae,Bryophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Strabomantidae,Holoadeninae,Euparkerella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Strabomantidae,Holoadeninae,Holoaden
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Strabomantidae,Holoadeninae,Noblella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Strabomantidae,Holoadeninae,Psychrophrynella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Strabomantidae,Strabomantinae,Atopophrynus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Strabomantidae,Strabomantinae,Dischidodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Strabomantidae,Strabomantinae,Geobatrachus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Strabomantidae,Strabomantinae,Hypodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Strabomantidae,Strabomantinae,Lynchius
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Strabomantidae,Strabomantinae,Niceforonia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Strabomantidae,Strabomantinae,Oreobates
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Strabomantidae,Strabomantinae,Phrynopus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Strabomantidae,Strabomantinae,Pristimantis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Strabomantidae,Strabomantinae,Strabomantis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Ambystomatidae,,Ambystoma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Ambystomatidae,,Dicamptodon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Amphiumidae,,Amphiuma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Cryptobranchidae,,Andrias
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Cryptobranchidae,,Cryptobranchus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Hynobiidae,Hynobiinae,Batrachuperus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Hynobiidae,Hynobiinae,Hynobius
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Hynobiidae,Hynobiinae,Liua
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Hynobiidae,Hynobiinae,Onychodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Hynobiidae,Hynobiinae,Pachyhynobius
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Hynobiidae,Hynobiinae,Paradactylodon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Hynobiidae,Hynobiinae,Pseudohynobius
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Hynobiidae,Hynobiinae,Ranodon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Hynobiidae,Hynobiinae,Salamandrella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Hynobiidae,Protohynobiinae,Protohynobius
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Bolitoglossinae,Batrachoseps
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Bolitoglossinae,Bolitoglossa
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Bolitoglossinae,Bradytriton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Bolitoglossinae,Chiropterotriton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Bolitoglossinae,Cryptotriton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Bolitoglossinae,Dendrotriton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Bolitoglossinae,Nototriton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Bolitoglossinae,Nyctanolis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Bolitoglossinae,Oedipina
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Bolitoglossinae,Parvimolge
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Bolitoglossinae,Pseudoeurycea
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Bolitoglossinae,Thorius
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Hemidactyliinae,Hemidactylium
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Plethodontinae,Aneides
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Plethodontinae,Atylodes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Plethodontinae,Desmognathus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Plethodontinae,Ensatina
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Plethodontinae,Hydromantes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Plethodontinae,Karsenia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Plethodontinae,Phaeognathus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Plethodontinae,Plethodon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Plethodontinae,Speleomantes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Spelerpinae,Eurycea
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Spelerpinae,Gyrinophilus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Spelerpinae,Pseudotriton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Plethodontidae,Spelerpinae,Stereochilus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Proteidae,,Necturus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Proteidae,,Proteus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Rhyacotritonidae,,Rhyacotriton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Calotriton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Chioglossa
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Cynops
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Echinotriton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Euproctus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Ichthyosaura
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Lissotriton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Lyciasalamandra
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Mertensiella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Neurergus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Notophthalmus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Ommatotriton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Pachytriton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Paramesotriton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Pingia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Pleurodeles
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Salamandra
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Salamandrina
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Taricha
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Triturus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Salamandridae,,Tylototriton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Sirenidae,,Pseudobranchus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Caudata,,,Sirenidae,,Siren
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Boulengerula
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Brasilotyphlus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Caecilia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Dermophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Gegeneophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Geotrypetes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Grandisonia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Gymnopis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Herpele
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Hypogeophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Idiocranium
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Indotyphlus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Luetkenotyphlus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Microcaecilia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Mimosiphonops
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Oscaecilia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Parvicaecilia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Praslinia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Schistometopum
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Siphonops
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,,Sylvacaecilia
